,Anti-Mouse_raw,Anti-Mouse_high_pass,PolyT_raw,PolyT_high_pass,DAPI_raw,DAPI_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass
3067542400079200401,30941941.0,392940.50115718425,185733955.0,1325922.3033874773,32630288.0,432562.1245936388,32303523.0,417572.0843261116
3067542400079200410,2457293.0,34643.51541431361,14995191.0,109819.23461183971,2501487.0,38949.02498823408,2431728.0,34168.759167136086
3067542400079200416,30882726.0,344012.8744808143,183400590.0,1186215.4732265396,35031280.0,448900.52123111195,32073716.0,367249.4840968288
3067542400079200419,22598381.0,317651.80549504264,132501458.0,1115721.613444492,27368571.0,446008.70264216233,23004200.0,337495.7217684336
3067542400079200427,41706106.0,491837.1952902104,252799015.0,1694326.3996236185,48688547.0,612099.8482796183,43428112.0,525779.8884628477
3067542400079200434,3056533.0,41591.919372786535,18369588.0,135626.69164372497,2969333.0,43364.36250947817,3081104.0,42493.86275806547
3067542400079200438,8707611.0,114338.07913654552,52574626.0,382107.9009857869,7798427.0,122726.54236872616,8786188.0,124599.84485690281
3067542400079200441,24994407.0,278311.09948960546,148831205.0,953798.7144036994,28987823.0,369376.7703951517,25881630.0,292927.96613142313
3067542400079200448,3970931.0,53031.12288440118,23078603.0,182677.66974258737,4337824.0,67885.1398031039,4015382.0,57298.12638970929
3067542400079200452,2854858.0,31438.191377919953,17341451.0,105300.17992853773,3194407.0,34665.17922907502,2966202.0,32394.680139820142
3067542400079200454,4255006.0,57382.33151943186,24595264.0,200995.4069216897,4792807.0,74758.69216454975,4307978.0,62539.71947035652
3067542400079200455,20108024.0,215943.60298682147,120994678.0,750659.1452597849,23099661.0,269333.9529800828,20856052.0,229631.57414970585
3067542400079200465,56350622.0,768217.2003066144,318632653.0,2519825.870768283,60755494.0,954278.6461514423,57173110.0,832619.9517472074
3067542400079200471,13852908.0,147194.8382935145,83322985.0,513737.1166183534,15844387.0,186720.44492670312,14388578.0,157315.30909096962
3067542400079200474,17519343.0,242025.53430601093,99446087.0,816261.3864966405,19674555.0,313393.53356911987,17876076.0,261564.69020218198
3067542400079200475,4248955.0,49037.669157952296,26088577.0,168830.86500312723,5017179.0,59489.6481920463,4418833.0,51174.825973939
3067542400079200477,10278158.0,147545.564392325,59035193.0,573135.4796122068,10591781.0,196977.4152228434,10045010.0,152530.0371470729
3067542400079200478,37131048.0,502658.9018380991,205583375.0,1610712.9383037356,39575078.0,622262.2129728502,37398988.0,539576.5746894161
3067542400079200479,48611862.0,533326.8266541809,286249871.0,1744001.8213387378,55489418.0,661821.3592676144,50244236.0,569169.7736245499
3067542400079200481,12859160.0,173721.43676038762,73203758.0,558351.4855740635,14014619.0,221027.4089446228,13086056.0,187045.8712502036
3067542400079200483,7890108.0,98852.81244646615,48853396.0,339443.9830244409,9479731.0,126826.26521811388,8241470.0,104831.9895500472
3067542400079200491,7155788.0,95815.45069103807,43636531.0,315792.67206629383,8363827.0,125775.66761753778,7157001.0,101756.22537841694
3067542400079200497,36433328.0,408647.6411870618,216458026.0,1364371.3417881667,40399997.0,492206.6470583645,37719226.0,437228.8560141766
3067542400079200498,5824309.0,69743.34875894286,37749055.0,236803.27832812216,7987514.0,104025.4586225203,5791195.0,72884.39838641789
3067542400079200506,14968887.0,201788.733162099,82756465.0,646450.3547550642,16745330.0,259079.40561580646,14975803.0,213169.8080108912
3067542400079200508,20066463.0,224020.60861644303,122191478.0,781305.2755385077,22157593.0,267840.24194080825,20745393.0,237002.93243348866
3067542400079200511,108879995.0,1477545.1443870137,607114324.0,4824459.006692145,116522891.0,1827169.0276708764,109510348.0,1580176.7914275907
3067542400079200518,3117884.0,41009.220203408084,17810157.0,128580.43403010808,2761393.0,42181.52453127682,3115187.0,44307.81672364674
3067542400079200519,6535793.0,88325.3820776055,37342270.0,319777.6236776607,7332994.0,126444.0110864368,6570939.0,93529.02657392852
3067542400079200523,16407778.0,183173.54936647788,95488929.0,591961.0093591976,17574417.0,204994.08474190388,16774795.0,188610.843148878
3067542400079200533,2951099.0,29912.65584256624,17093211.0,105014.97513014526,3100817.0,36305.1318987479,3036002.0,31906.61791119998
3067542400079200536,4101576.0,54398.13145585489,24957263.0,173054.7228236319,4719824.0,69235.8123587298,4037785.0,55238.64390647964
3067542400079200538,19487369.0,209484.9130183242,112654572.0,679868.0722701629,19841857.0,223576.63037798952,19939740.0,220172.57871311752
3067542400079200545,37437604.0,405171.28817328677,217838316.0,1308021.5629816838,38226038.0,436706.84958019626,38406363.0,428272.0296403098
3067542400079200553,4321001.0,58578.37674948044,23885168.0,187754.27433592756,3988346.0,64128.76361030955,4375079.0,62581.786079632075
3067542400079200560,10391764.0,116478.49546319981,59234437.0,359850.7085814204,10472205.0,125693.62908570471,10650579.0,124176.03170789382
3067542400079200562,10988962.0,149456.3406331297,61319047.0,497195.1966499967,10018788.0,152413.81264278703,11134603.0,160702.6484878039
3067542400079200563,4631097.0,46643.329922949706,27492814.0,155646.2329501124,4784941.0,51090.68290968429,4741609.0,49337.845210634725
3067542400079200564,9176942.0,113270.673735108,56581800.0,384143.6395242824,9713606.0,123608.03776160572,9339875.0,117235.61118122519
3067542400079200567,7624770.0,93668.27745864293,49171694.0,319809.6796321914,8440232.0,101857.46656593938,7702765.0,97810.76523900684
3067542400079200570,7674158.0,98624.53166366418,46518999.0,334556.7240935251,8117942.0,123618.35172802032,7682222.0,106635.98456301901
3067542400079200572,13294790.0,182946.23016882327,75433993.0,615783.8959080812,12073481.0,191186.90810919943,13519946.0,195766.203312571
3067542400079200576,50646230.0,689910.6934488611,284957461.0,2312942.5075481376,47217888.0,729857.7013604458,51455522.0,745262.4810488751
3067542400079200581,12333069.0,123278.26684079276,73243404.0,423912.24692431564,12708416.0,139061.329928338,12675420.0,133194.87431022635
3067542400079200586,9021175.0,119615.35515415262,52680138.0,395550.55430245295,8862906.0,133073.64896854776,9024770.0,127887.04611748086
3067542400079200595,6297593.0,81257.79233231054,37207751.0,275652.30683145684,5821930.0,86602.69961480761,6348411.0,88456.37636530833
3067542400080100047,17152234.0,244840.87595158588,103414958.0,896500.4026504369,15806729.0,283043.54549899587,17446111.0,268404.80927227484
3067542400080100051,13516783.0,194947.862652376,78134168.0,698070.132330381,14694258.0,258346.23989497335,13624799.0,212355.16200081157
3067542400080100057,11899088.0,152585.05407085182,70267118.0,574898.2583058828,12920235.0,221458.96919737145,11934775.0,164424.06059631155
3067542400080100062,54651359.0,783685.8365513668,336246237.0,2860926.373142031,55594358.0,992484.0376157309,55412297.0,849302.4614291926
3067542400080100064,26072409.0,339756.6532608935,152231998.0,1308103.7182292729,29839177.0,507046.9267497596,26207851.0,360242.4711489844
3067542400080100072,32359120.0,462162.1744034258,193578261.0,1646829.2752025696,30604707.0,553968.7259776648,32230927.0,489269.3322755862
3067542400080100076,8182544.0,102626.5850144292,49905958.0,386014.16907882004,8216037.0,135679.94759817826,8244543.0,110722.6124072221
3067542400080100080,26157563.0,371977.46685880853,155444455.0,1321591.3891859653,24021010.0,432044.35280314926,26104156.0,397871.55238116207
3067542400080100082,17951604.0,270385.27939604246,113127409.0,1013136.8933207144,21202001.0,382433.09476867947,18269080.0,284973.77513436374
3067542400080100083,22193680.0,278204.7044638812,136064639.0,1031587.2670318161,20628694.0,340365.60910560493,22028540.0,294556.30548675806
3067542400080100090,38433066.0,545026.1794727484,225553247.0,1927238.1212165817,36023253.0,647085.9500367577,38421871.0,580672.9711448492
3067542400080100093,9245169.0,117731.2527278697,55838505.0,437122.0694356456,8804547.0,150687.1789634501,9254869.0,123381.26647600773
3067542400080100098,30616263.0,432608.7474883915,189050241.0,1567391.1507635596,34407898.0,600826.345868572,30593394.0,459788.4062577128
3067542400080100101,48884947.0,620926.02105311,284910746.0,2274659.8397968775,52369441.0,866801.5274102434,49493944.0,675855.2399686729
3067542400080100108,10197256.0,121301.47411162764,57515288.0,436378.15667379904,11296073.0,177398.94364590143,10147149.0,127784.37800319697
3067542400080100113,32362746.0,401505.4398104864,203894548.0,1521113.5324867766,38670830.0,620992.5243441012,31796906.0,419101.6003103141
3067542400080100115,27859292.0,393130.7772657497,160049282.0,1370467.0763055135,26223472.0,473119.1517691889,28099322.0,431132.3384441024
3067542400080100120,15319685.0,191600.1740573055,88448524.0,685943.726890049,14416701.0,234284.44180639525,15235028.0,204507.04435350603
3067542400080100121,34353873.0,498834.2648929797,208505526.0,1739552.1648084596,40380666.0,700163.7474366131,33382422.0,498090.72620741604
3067542400080100126,17824242.0,216670.69640835153,110930441.0,829916.7074945846,17690472.0,284395.5366444683,17685359.0,231652.25201951963
3067542400080100127,31008529.0,432403.3968050631,184642625.0,1540404.8008867037,29692777.0,518878.33282555337,30795220.0,464856.0232714566
3067542400080100129,34378155.0,417732.44136234355,207553024.0,1540277.8773650795,32744391.0,520759.5883395659,33784460.0,445094.13394323393
3067542400080100130,32369583.0,451010.2811098136,195638622.0,1612589.363199846,31543157.0,555483.2103144223,32102585.0,482043.579047617
3067542400080100134,25975466.0,360972.16658356274,159778202.0,1317267.7969432103,28845776.0,502419.9862672515,25631214.0,378788.38490254525
3067542400080100136,30569739.0,381676.8782188943,176347574.0,1376410.5142507004,29270519.0,474893.9919803981,30446760.0,409874.48113917187
3067542400080100143,19588236.0,273823.0937321139,112774683.0,958105.7629172446,18360736.0,330859.37883279315,19599435.0,298845.3224734467
3067542400080100151,40487312.0,499574.0081975876,245378851.0,1855644.5303968387,38591735.0,609214.4179603952,39983570.0,530435.1581081415
3067542400080100152,26006311.0,281459.8023253019,154287081.0,1055973.754364133,26905690.0,353352.2477688323,26350267.0,293639.9308065666
3067542400080100155,27699158.0,394376.7244773004,171376740.0,1445379.4223803894,31501439.0,552043.4780881023,27617645.0,414548.0648628174
3067542400080100156,10845342.0,132940.38526941373,67422175.0,500418.4082114538,11630853.0,178311.07210265045,10598104.0,139261.1834957076
3067542400080100160,47771049.0,666713.6939386942,291615584.0,2437480.417467503,48618834.0,852535.5147914131,47457089.0,715416.0860637664
3067542400080100163,17864815.0,219612.7340934804,112192744.0,857067.0895051972,19237247.0,312258.14464456047,17760093.0,236301.9943974446
3067542400080100164,13265914.0,161715.77416479008,83100869.0,622166.0021735779,14847684.0,237099.7505859305,13061191.0,173079.73466976298
3067542400080100171,19916498.0,246430.8604781541,122227999.0,940046.1818558844,20486300.0,323118.75399860914,19778395.0,263010.82934765535
3067542400080100173,26896770.0,380371.36783524253,159438537.0,1353207.7435427436,25743454.0,453937.1886207019,26597863.0,402093.1038022005
3067542400080100177,34732719.0,429873.8178246739,209052260.0,1630263.4955742587,33926547.0,544493.3324201602,34482632.0,462293.1130363052
3067542400080100181,21821117.0,306676.0190031793,128888844.0,1080839.8636598415,20590768.0,359657.6327515638,21637749.0,328374.5246879184
3067542400080100187,26893554.0,337721.2242145154,168349013.0,1312577.2705839346,29058754.0,461842.6633094509,27150897.0,360882.5076584719
3067542400080100195,13423453.0,193544.39850249246,79857801.0,704229.8674127609,13383431.0,238879.4934080038,13533532.0,208758.58380304155
3067542400080100198,6322622.0,92397.01496389229,36713381.0,333137.33825653105,5820121.0,104151.3737300118,6371527.0,97853.09297340883
3067542400080100199,6903119.0,99283.68316536232,43002343.0,375416.0135425298,7221797.0,126015.30265186532,6963417.0,104807.22244921034
3067542400080100202,12541656.0,158557.89046993738,73248609.0,610101.0662180749,12298721.0,205146.30905450668,12477659.0,169537.93389453884
3067542400080100203,22148222.0,319304.02557402744,138718271.0,1208513.836846456,22556574.0,396241.3517748647,22425092.0,340402.1161378535
3067542400080100205,47368685.0,523591.77133795933,281850606.0,1989660.4649361055,46023169.0,622240.4509783832,47823523.0,544029.938787367
3067542400080100215,14068265.0,218860.7652034049,89129844.0,815237.2271596714,14381487.0,262673.0439568894,14517196.0,224490.89692141567
3067542400080100217,7658488.0,116910.70821827513,49047736.0,446200.6926438899,7941318.0,147909.26527769625,7938218.0,124350.57835317991
3067542400080100221,6327286.0,83584.82749634048,34921978.0,308201.40347208164,6161525.0,99918.7399138539,6367732.0,87648.02383856337
3067542400080100223,23240988.0,330008.5720812102,135440016.0,1225600.028722985,23624635.0,425949.9903237242,23110148.0,356229.5025044828
3067542400080100224,5793488.0,84212.48996152043,33562419.0,310756.3220017622,5651667.0,101094.80624893769,5853775.0,90978.50463825355
3067542400080100229,18184872.0,265508.0422855825,110115459.0,988007.2103194967,17777580.0,315308.27912394475,18384023.0,282661.5928974046
3067542400080100231,16316870.0,210177.84461786048,92699018.0,793344.8505705479,17618601.0,285180.18827743724,16150384.0,220077.56756005756
3067542400080100232,65297303.0,835009.9083551454,364058661.0,2981373.725840655,60081120.0,965575.694850898,63624653.0,855493.042875269
3067542400080100234,12417386.0,179399.87929504245,73314838.0,665436.08032461,12467005.0,225286.26134638174,12514237.0,191501.65832634398
3067542400080100236,31974096.0,415430.9414585792,185923560.0,1538364.5500567486,30468035.0,495694.1550164805,32700361.0,441696.3927872319
3067542400080100238,23916735.0,351827.9520170275,137319063.0,1276006.702907843,25534688.0,463348.58602284145,23974831.0,370492.33772086096
3067542400080100240,22786485.0,294752.86971603613,131697215.0,1114771.6151457962,24821173.0,404718.14450849325,22774502.0,310152.5062778175
3067542400080100241,25077984.0,363890.63467769994,148870782.0,1315787.448745098,24135568.0,427456.9758058115,25489235.0,392546.56330938434
3067542400080100248,17861890.0,211726.25919407053,104969218.0,797888.2310951634,17149094.0,256320.98511104184,18222915.0,223727.12573047998
3067542400080100264,16351285.0,189553.97176384518,100109672.0,712438.1334325006,15630553.0,220093.82715910766,16881605.0,200236.86098352593
3067542400080100268,20159751.0,198008.6729166478,118412629.0,728755.8775408873,21439279.0,264113.08097192633,20377394.0,210950.9776213463
3067542400080100274,32817293.0,372842.74929084163,196561619.0,1399038.6050900584,33378155.0,468608.8674314048,33761580.0,389447.0753440479
3067542400080100277,3484075.0,37565.743005288154,20357805.0,154746.76874791138,3939457.0,54733.6799610468,3479672.0,39474.400636423234
3067542400080100280,31279221.0,353271.5461342277,179586629.0,1313908.551565199,30150128.0,428867.44201798725,31540957.0,373166.0346905399
3067542400080100284,31297621.0,405440.0510381964,186876691.0,1535949.938245331,33538664.0,549431.9156514193,32074210.0,427759.65985075216
3067542400080100288,4850823.0,54290.37616701955,29510882.0,196602.17712111893,4532618.0,61322.288039748666,4886193.0,55675.1148017378
3067542400080100290,17732010.0,214820.10788235,106424757.0,776611.4018387728,18106387.0,251422.67964158455,17777726.0,226236.7282011159
3067542400080100291,28818240.0,387436.11037175957,167653197.0,1443897.6088617933,29013396.0,469709.7769186703,29072717.0,405961.34240799723
3067542400080100293,20435899.0,277981.9685706165,122775430.0,1050000.9710969643,19683319.0,332220.15650302975,20818822.0,293663.5477724054
3067542400080100297,14564998.0,211305.0091479177,87565500.0,770208.4921559651,15994957.0,278227.66957485874,15010000.0,225131.0279545564
3067542400080100301,32326174.0,473888.7255278104,188334009.0,1801766.9397726522,31733250.0,603349.6873455656,32406244.0,497764.9230785371
3067542400080100302,30943370.0,460633.2672588097,182055610.0,1697649.673361475,28920367.0,527895.4431498392,31007602.0,483310.37355841475
3067542400080100303,33723530.0,501660.41638334305,202386524.0,1936695.7954911054,32326422.0,609204.3887325242,33829827.0,529398.1022129535
3067542400080100304,10081037.0,132441.36950000445,62629405.0,499190.662084868,10362338.0,168230.72292510342,10091629.0,144674.35567579436
3067542400080100307,21965251.0,297291.14471137925,137524046.0,1108591.7932215692,20603814.0,342277.31000504113,21854427.0,309258.9943842167
3067542400080100308,19923498.0,293975.93740072305,120004251.0,1135095.9103578296,19293406.0,364583.1857042458,20125882.0,310166.559294975
3067542400080100309,8593792.0,133120.57740266313,52017708.0,511690.8301069683,9835655.0,184583.77988173935,8761986.0,136684.66021962298
3067542400080100310,20148997.0,269430.98641303345,122149086.0,994874.0572376098,20152463.0,333716.5144167538,19890350.0,282150.1561353821
3067542400080100323,11618987.0,160734.40700428697,68855254.0,613161.0426168458,13165429.0,219879.09797419002,11558625.0,166673.7585474317
3067542400080100331,43896909.0,584843.6081859078,275119838.0,2191925.1138412408,41937982.0,694833.1913373118,43801707.0,608247.7147491104
3067542400080100332,37482259.0,544026.2588362745,225889669.0,2100872.8028595867,35625792.0,660271.034082335,37583642.0,577081.8053210048
3067542400080100333,16505256.0,217439.41273777478,101011366.0,825527.3980609195,16571174.0,273083.53374377766,16413320.0,229374.1008715374
3067542400080100343,20204974.0,291099.643086365,122785804.0,1126464.1791109096,20070193.0,381663.53421212983,20243849.0,312073.9883275644
3067542400080100344,20059847.0,264227.10159017204,123898511.0,1013330.5499469835,21385769.0,348745.44582975074,19823405.0,277383.99893556884
3067542400080100355,45628969.0,590816.0720218031,278440770.0,2181162.133987324,44688649.0,721229.814065645,45273226.0,626055.7463524606
3067542400080100361,4492763.0,67832.4833630127,25689064.0,286581.92641027604,4744177.0,88913.20775132917,4399210.0,68844.18296570284
3067542400080100367,7490505.0,106636.28282416068,46350118.0,410291.28359506105,8011153.0,151837.7418512801,7604053.0,114136.66503539872
3067542400080100368,25956021.0,334904.07161493297,163674236.0,1241200.4906175432,26476473.0,442337.43701307394,25894108.0,358445.2954549819
3067542400080100371,23410600.0,338480.6782525224,146220366.0,1320334.9063184895,28674416.0,542288.569276277,23476833.0,355587.6651678446
3067542400080100372,41647802.0,587350.0943166128,255865697.0,2231062.14670671,42642992.0,791615.5928301733,41780463.0,632063.4347419178
3067542400080100373,21556095.0,276636.21836372453,131741783.0,1007185.4755029653,19184835.0,302547.57476753346,21265473.0,292148.13645951066
3067542400080100374,25766875.0,328380.3166778452,160239301.0,1218670.2481005935,25187122.0,402420.7000610092,25708056.0,352825.5036591175
3067542400080100380,3764718.0,56265.68432864693,23972925.0,229382.9341865487,4511554.0,85241.41670193292,3857179.0,59600.52315007808
3067542400080100382,3481905.0,49764.24762919723,20205853.0,181997.9158875941,3478475.0,64520.45630257334,3451549.0,51967.97040722952
3067542400080100387,29940317.0,424632.0994997233,173492186.0,1617465.291350978,31916506.0,597480.1560203544,29103842.0,443826.2404407975
3067542400080100389,26016863.0,362184.9319563935,155221969.0,1360234.7406476652,24030643.0,438602.6600146841,25872105.0,389381.57598219
3067542400080100396,30607358.0,390309.1808297626,182540860.0,1411051.3165809195,28917921.0,480196.54518052994,30325420.0,417845.1723386776
3067542400080100398,32922566.0,459918.10029262054,193621899.0,1694412.3316985061,30793091.0,572487.6874210436,32842447.0,493549.15072020923
3067542400080100401,54336713.0,599421.2890071652,323473997.0,2325422.9690625584,60844989.0,834050.0670692853,55302941.0,626435.5476066221
3067542400080100403,55672028.0,723468.8330894992,321543115.0,2587663.638260646,59646866.0,982204.453179459,56159235.0,786610.4706405315
3067542400080100408,3123077.0,47362.151435923064,17527669.0,160051.1930888455,3285143.0,58707.930545523064,3070639.0,46668.3388978266
3067542400080100410,40516267.0,508696.494179325,251999752.0,1872853.2562670722,43356158.0,691222.0635631228,39956063.0,540069.8978015357
3067542400080100426,10565062.0,132107.2959584879,64290635.0,481638.1202218599,10272769.0,166749.01992297714,10298593.0,137383.45595905863
3067542400080100431,10415648.0,128759.31823233335,62984445.0,504724.0592231361,11285696.0,173703.99426384777,10562949.0,135874.28481431698
3067542400080100439,14845817.0,220914.21385098237,92941648.0,865778.1595099934,16150449.0,300462.7933568638,15217914.0,230274.96220829422
3067542400080100443,30348702.0,389197.57140416617,172678605.0,1384926.7890016558,30763681.0,502805.04694389505,30166924.0,415134.3329784545
3067542400080100449,10480626.0,128890.57024180955,65449905.0,487724.53248810477,11065329.0,173977.65633083103,10236589.0,137448.28187745865
3067542400080100454,14303191.0,197538.47585051745,88594647.0,750705.7144949805,16579656.0,296794.0270223001,14085132.0,207133.9413430033
3067542400080100457,23564103.0,328135.02989163774,146104425.0,1265403.6667984836,27030136.0,494824.061666226,23374619.0,348010.9541223727
3067542400080100460,9300867.0,114731.96482044403,52962704.0,413005.15540079755,9526074.0,144912.3219926126,9192995.0,121948.0667551613
3067542400080100462,24602038.0,311460.56685876945,152083952.0,1157308.2711503967,25851318.0,412131.56909222493,24294309.0,327599.6239141274
3067542400080100465,34380798.0,473487.32168542675,214405263.0,1839266.5091505386,40444399.0,724393.5481525664,33976648.0,504401.8220796685
3067542400080100468,31943224.0,441455.41852022783,199132208.0,1729937.3569035006,33633036.0,607928.9805110984,32056600.0,477279.84872205794
3067542400080100469,18602355.0,255382.72720446636,116279177.0,983618.6431789515,21996100.0,394277.4293713394,18299927.0,271649.328672159
3067542400080100474,13561952.0,188475.89453697344,81081635.0,704708.436361478,13109101.0,234706.67711357868,13390115.0,200201.3061720207
3067542400080100491,12486305.0,175241.0007299976,77864785.0,672644.7190679173,13611651.0,247072.65555930833,12457412.0,187741.5023491271
3067542400080100492,24550118.0,338646.1569015578,146673458.0,1279372.2628299391,23925303.0,432971.3041948313,24188898.0,361902.6618571189
3067542400080100503,24512408.0,341865.43807285884,147316534.0,1280015.2370380824,23674087.0,423549.5543912342,24278990.0,362726.01475338795
3067542400080100506,9155696.0,128509.48102207309,57306614.0,498570.44809480035,9304311.0,173275.12257185028,9117342.0,136098.33886142247
3067542400080100507,26051110.0,331469.64448937465,158453209.0,1233123.9533379967,27350842.0,441861.3383993443,25702150.0,351840.83896658674
3067542400080100511,40013265.0,564727.8084752405,234410841.0,2111337.318249273,38198271.0,697750.1792004394,39588220.0,599397.8432260435
3067542400080100518,9580977.0,133199.05834532,59054426.0,524823.8467187184,9786438.0,177231.233090528,9640257.0,143972.4739144282
3067542400080100519,19789085.0,255292.88497217768,114641229.0,936606.5642557386,19639846.0,321303.5390900015,19651354.0,272552.8976403885
3067542400080200049,19170486.0,241562.3800401492,120402886.0,929984.9388610787,17854081.0,297898.2948766892,19384390.0,261734.3510283318
3067542400080200058,12025556.0,170757.82906609535,70817552.0,626788.6001350731,12474821.0,223509.45010032566,12126041.0,185767.7621205108
3067542400080200061,18406921.0,283764.40870285244,115453420.0,1067143.0086266962,21511430.0,390945.67049823154,18807864.0,294394.76661522366
3067542400080200062,14761780.0,213117.13543057613,90948565.0,785768.260429726,15352923.0,278605.92124629195,14967576.0,230308.65833835577
3067542400080200066,23335849.0,294822.7570807659,146436039.0,1110507.530041887,22365767.0,362670.1451254764,23542963.0,317107.1169131915
3067542400080200067,2845043.0,41812.97981174899,17779817.0,159843.6087109584,3540700.0,66172.40777471584,2855737.0,43793.40616061693
3067542400080200076,43265044.0,549292.8696664663,278693034.0,2116180.3074354245,45021880.0,735705.3181163459,43965200.0,587695.9161271399
3067542400080200083,15153305.0,189675.1626679831,95196565.0,711694.3395820038,15504154.0,250990.0576164717,15161356.0,203580.49714262297
3067542400080200085,6534731.0,94194.37110270857,37422357.0,337743.9604260324,7100940.0,131186.43069727477,6631843.0,101384.33696761935
3067542400080200106,12302290.0,185545.64642398967,76880023.0,690933.9234347554,14392715.0,262777.0279515374,12503697.0,193267.63471035956
3067542400080200110,20206727.0,221224.53126704352,122338364.0,859643.2729481278,22956798.0,311067.57883914356,20706412.0,233437.9988561337
3067542400080200122,60608365.0,846614.007433414,372795046.0,3074963.949956909,63913062.0,1123361.7180853635,60940581.0,909802.4269177213
3067542400080200123,5700590.0,71717.40640247495,33595634.0,265270.0463908799,5641845.0,94472.19006763001,5745494.0,77812.96512191549
3067542400080200124,16297423.0,203086.08328068093,98358590.0,747308.8374617994,15321376.0,251745.65934617678,16364538.0,220459.55370709137
3067542400080200126,48970402.0,602193.2906711004,311489674.0,2312281.318089571,53703131.0,856342.8296934477,48767535.0,642422.9805606111
3067542400080200128,9217768.0,119951.94988933302,51408301.0,438040.77776265214,10067574.0,173692.715379861,9081609.0,127802.2618537953
3067542400080200157,3345836.0,41284.602980968346,18969449.0,144723.53058985175,3750007.0,56665.711394096106,3346342.0,42881.38414527025
3067542400080200166,7498045.0,86379.89888867788,42699113.0,308546.5520900889,8317028.0,123023.1420541961,7551135.0,92423.49228891195
3067542400080200169,57089561.0,697771.861154763,355553750.0,2620830.301042097,63898163.0,1009695.3395984004,55640832.0,730408.3053020685
3067542400080200176,9240926.0,137166.59329758657,56466427.0,503113.5561275867,9917489.0,178251.7049899059,9346494.0,141968.74818128045
3067542400080200177,4298918.0,43953.41635072209,25307699.0,164057.52364426164,4553097.0,58298.12847328297,4352907.0,45764.30724325756
3067542400080200180,13569765.0,171325.54918739016,77580604.0,632071.2650989917,14463371.0,239787.99943007997,13456963.0,182603.64204712192
3067542400080200183,8817085.0,122589.00865698888,52003659.0,440199.79901608103,8215805.0,142192.70710110338,8767408.0,131302.76367915783
3067542400080200186,15575722.0,193523.08543356005,88687834.0,697474.0007979973,15626904.0,256512.0563744947,15427862.0,208615.04086796183
3067542400080200194,19113961.0,265796.4374675688,118825561.0,983647.3513852849,21043740.0,368461.62851519097,18969980.0,284204.8888499371
3067542400080200198,12688159.0,178044.80909710852,73393674.0,649729.476500101,13046809.0,229543.0965780476,12611603.0,191749.64104770301
3067542400080200199,18590207.0,258335.19122427207,115591861.0,948265.4489542586,22092529.0,383571.0370945064,18299667.0,273758.4411865281
3067542400080200200,10521048.0,129898.08882610238,65308809.0,484557.70898390876,11683295.0,180422.56788895413,10220090.0,133957.0842076142
3067542400080200211,13163750.0,162281.88490395067,81731177.0,612222.3667413741,15377882.0,242189.54418453993,12778758.0,167742.3603455908
3067542400080200218,19375320.0,272771.2047647863,117915678.0,989924.4397534241,19182775.0,335441.80354487547,19442536.0,294179.35150438064
3067542400080200220,6542785.0,96174.95384837747,40385063.0,356727.7869770756,6076557.0,108413.80317558881,6549169.0,101121.48750834365
3067542400080200230,4379970.0,44754.757510803436,25725515.0,175341.3874993228,4193717.0,53742.50514442905,4431396.0,47844.672066703424
3067542400080200234,9092577.0,129062.76382347426,56770321.0,481264.6855195606,9236544.0,162115.7923453521,9090779.0,138768.59993519058
3067542400080200236,27314160.0,350359.2538165862,154545662.0,1318231.5938681753,24198852.0,400489.72426330874,27140911.0,369965.2640298628
3067542400080200238,33658613.0,423103.9141092328,208853890.0,1606715.2136514536,35232976.0,559407.3429855059,33148240.0,439459.24907446495
3067542400080200243,3078245.0,43785.05388026396,18284961.0,159959.16588058538,2981499.0,52629.383914234684,3094521.0,48006.21471822278
3067542400080200244,8556055.0,105782.35118270635,50522287.0,402072.18121251237,8238909.0,132456.6862622964,8511001.0,113396.85891437062
3067542400080200252,8558326.0,107676.5696980292,49813954.0,405076.978018287,8156944.0,133487.40482741475,8569514.0,115484.48054866404
3067542400080200255,5595446.0,80532.51996625542,32838570.0,296695.40274872514,5318258.0,95959.323177653,5682549.0,88922.96906556647
3067542400080200271,25580692.0,332998.95210444665,144570683.0,1232505.7359639362,24011310.0,395297.4648019802,25595713.0,347388.23634379
3067542400080200277,21140508.0,268046.6193877427,121493814.0,1006426.1928627271,21634754.0,354613.44131923886,20789840.0,280001.4212754555
3067542400080200280,6492934.0,85918.90397797161,35825729.0,308554.58172812744,6391110.0,104020.18316036198,6534410.0,90959.04439983865
3067542400080200293,25430114.0,379238.64292397164,158580796.0,1414379.5184858888,24318593.0,435853.3329424142,25875158.0,401135.06325917866
3067542400080200294,13579040.0,198276.8092151613,84077096.0,753980.4023434205,12908113.0,232887.67618813392,13703392.0,210504.8735544034
3067542400080200297,7053991.0,103265.2506633077,42409293.0,405378.65516865,6610522.0,126835.5356821614,7177182.0,113602.4235914348
3067542400080200314,5324729.0,74509.4200514918,31619605.0,280114.0642586063,5710899.0,97502.09881036948,5438399.0,82614.76869940659
3067542400080200316,6854309.0,92686.6968454563,37761523.0,330344.55369092675,6803599.0,111934.0976266275,6945866.0,97850.7744671217
3067542400080200323,6103045.0,82221.7761326769,36216363.0,296475.7894565585,5793896.0,93090.92732771047,6246800.0,89272.52575441549
