,PolyT_raw,PolyT_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass,DAPI_raw,DAPI_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass
3071341200060200068,12627541.0,122231.1960802174,6698639.0,81610.81991991977,2749391.0,47166.67438827494,5725672.0,62563.600047697124
3071341200060200069,46577775.0,408012.49560318835,24183020.0,280940.8655780914,9502758.0,158417.35466677925,20857353.0,221850.9530360305
3071341200060200076,51415735.0,574899.2310677433,27355472.0,333134.72846468113,7921357.0,137690.45925751893,23827547.0,255925.97444973094
3071341200060200081,95102147.0,906801.741781253,51256692.0,540544.1509244986,15073283.0,266114.851391354,44812644.0,422260.47768592404
3071341200060200106,44170728.0,419264.55985823873,24399397.0,257434.67195787636,7051433.0,123776.83724493817,21444913.0,201084.8081411424
3071341200060200112,14742906.0,129356.18733393954,7569551.0,91575.04975652855,3222495.0,52020.56648553536,6607685.0,70669.3283561897
3071341200060200114,35889524.0,326229.2948576535,18948361.0,224522.60364380697,6809310.0,111170.08194099585,16373375.0,175315.46385799602
3071341200060200121,45441265.0,418704.32362081326,24694043.0,256820.09439182706,8730979.0,148685.65744744666,21408269.0,201276.8430940748
3071341200060200127,32071106.0,301015.3641195642,17216204.0,176025.68972539972,6145284.0,105324.63454484419,14920948.0,138419.0828434977
3071341200060200151,33063243.0,343505.8132133788,18552344.0,193785.09720928443,5521947.0,98405.42667704806,16229865.0,153527.0485529461
3071341200060200152,32126189.0,319187.88635472755,18000343.0,216433.91399501343,6537684.0,112266.32522223073,15127462.0,171506.72514080943
3071341200060200154,42330556.0,416161.8174021527,23897978.0,263741.8010174353,7369008.0,133196.2987807826,21173589.0,214569.76604905963
3071341200060200165,48705693.0,450756.82836974954,26014855.0,316807.97022118187,8030369.0,132686.62305055023,22855887.0,251278.1234607512
3071341200060200171,67113970.0,612660.7918677884,35070776.0,420333.4887872812,14210658.0,238153.1887038176,30259439.0,327518.46928629756
3071341200060200177,103833294.0,961474.3647393254,55190011.0,671025.6288266545,17657816.0,294731.4377648506,48426693.0,522837.86773536174
3071341200060200204,44044299.0,396541.3410250073,24103261.0,294349.28570830857,9860553.0,165978.47769813548,20469047.0,233389.91800958244
3071341200060200205,26005928.0,244757.49141258906,14580186.0,155648.32665533666,5609645.0,98110.85785705084,12611920.0,118475.70833555628
3071341200060200223,115327542.0,807147.7197791843,64938250.0,585859.3850959935,23049452.0,312479.37533078867,55897257.0,478845.2776119791
3071341200060200236,32251669.0,298526.6054284676,18600612.0,201429.7767936257,6737256.0,121327.33378068998,16103720.0,159732.48508418322
3071341200060200245,55212276.0,522441.28865103243,32327908.0,355740.12592860946,11772894.0,215038.3014085529,28074942.0,282134.74664382136
3071341200060200246,37857845.0,329263.5244668912,20719129.0,259741.15961518086,8855996.0,148779.26343855722,17875769.0,203373.1975820911
3071341200060200265,60061026.0,431240.81134210166,32741536.0,338291.1846987566,12322017.0,165782.44598919008,28403766.0,270979.4150035581
3071341200060200283,54345481.0,337273.2796352993,31068091.0,373980.3166274264,10805509.0,124555.15209262537,26903266.0,302262.6538477433
3071341200060200288,27083639.0,183523.34387203504,15805438.0,215472.4166153803,5129923.0,62571.841212241176,13725899.0,178882.26411568985
3071341200060200295,11306013.0,108803.96511215177,6401544.0,103572.0158310803,2069461.0,29175.666631637963,5607655.0,83598.89036505151
3071341200060200296,14373393.0,116958.2859371304,8225869.0,136497.32238529308,2854002.0,41101.06718066728,7185577.0,109260.09633964446
3071341200060200316,19306310.0,156760.1018059995,11167178.0,180471.43162511796,3847016.0,55273.02058861315,9636847.0,143800.52666633026
3071341200060200322,41333465.0,320097.5480311526,22459617.0,360772.83857724775,8271683.0,121102.13908760516,19657353.0,286357.35710831
3071341200060200323,65773126.0,781785.697267835,37251190.0,336780.98560834315,12521920.0,265808.5515376226,31720133.0,263944.74802606483
3071341200060200326,14682385.0,139778.64138623915,8194318.0,132942.42624060716,2917253.0,42379.44727803278,7118690.0,104872.36913411811
3071341200060200339,116414269.0,909572.868570727,65162482.0,1038585.7673876323,26122835.0,369951.26329809974,57324639.0,846800.6995009943
3071341200060200342,38142682.0,269604.38334665186,21628149.0,283047.54766860866,6871880.0,89730.87893458379,18194996.0,228375.69343098218
3071341200060200346,38951598.0,475820.1139013598,21342501.0,194625.6878339568,7169236.0,150598.7608273482,18251183.0,155635.69878803525
3071341200060200364,61767764.0,488921.0344935321,34363084.0,555333.7178590493,13088200.0,187958.57273803407,29450202.0,433556.3084532691
3071341200060200374,11398994.0,91402.07665480535,6507340.0,106205.27066320996,2306146.0,33389.16166023648,5538507.0,84042.56138949611
3071341200060200385,18861669.0,153317.16780992324,10201902.0,162197.78679993053,4154404.0,58308.948273902475,8916809.0,128959.52387636354
3071341200060200392,20260359.0,176256.01807653077,10724787.0,168239.29528139738,4454739.0,64886.22586318215,9319902.0,134252.83484776213
3071341200060200406,13589291.0,109803.82245653603,7829109.0,126459.88681416787,2820377.0,39303.31700571161,6687200.0,97905.12262866585
3071341200060200427,39808739.0,443830.27624555735,21837898.0,184696.65113105814,7549444.0,153961.2443091502,18860451.0,146258.40885694567
3071341200060200435,54663078.0,416325.7016155336,28484477.0,435820.7151961315,11553769.0,162458.5556557705,24814619.0,350647.6948654274
3071341200060200450,63310383.0,513783.74045921414,34606278.0,544595.4731254233,11956186.0,166100.52919181713,29414111.0,433526.5590388379
3071341200060200490,98935008.0,722964.5882677039,51056163.0,767619.4968430565,19851921.0,276667.3709235157,44818572.0,606281.1314111793
3071341200060200503,49224670.0,369655.74729781516,24847034.0,372878.6090902787,9901443.0,136664.02103002218,21735788.0,294579.89058929053
3071341200060200509,12753877.0,90796.28669356817,6504947.0,97356.65062049897,2656997.0,34908.70626598482,5736305.0,78843.18363812269
3071341200060200535,25361062.0,273622.91813937656,13865663.0,112159.50572668413,4305181.0,85666.76749258557,12088725.0,89834.25948073748
3071341200060200538,32205583.0,348938.6359966313,17642663.0,144165.4257251906,5513275.0,113956.0538872432,15395067.0,112364.47523571874
3071341200060200539,62276569.0,496891.82798300346,33832450.0,529021.3647325819,12919017.0,182256.58893769633,28669990.0,421876.55039576883
3071341200060200554,33184301.0,255108.45632106077,16966657.0,260359.22568741176,5205194.0,72880.6029163033,15073237.0,210266.46739170357
3071341200060200573,103742006.0,779603.9552680375,51585876.0,777167.9152105781,21294880.0,290578.6121709017,45065341.0,617400.1283996225
3071341200060200586,35470629.0,301296.8335698709,18373943.0,284102.36603322043,5420574.0,77020.36224778228,15938920.0,221326.35810227197
3071341200060200596,64549422.0,481345.6094483551,34230431.0,533603.1905817783,9828749.0,136151.13981931,29802584.0,411122.11306686484
3071341200060200609,32615756.0,314214.0747482806,16102810.0,249504.9399018337,5607394.0,80928.73717253891,14021331.0,194795.1567942567
3071341200060200622,49382762.0,362962.523578481,26109617.0,404278.2277344257,8327995.0,115726.0402863349,22682797.0,310147.19958627195
3071341200060200623,26871751.0,201917.937848796,14110136.0,218951.15789652822,5074342.0,67231.59977385962,12345113.0,168775.17857903286
3071341200060200638,150711206.0,1716413.6793429551,68632368.0,582294.6557334554,22140956.0,434874.83038364793,60454080.0,460210.22087635665
3071341200060200639,45071832.0,347173.1326367664,23048008.0,352562.9165730169,10001059.0,143055.49931882555,20016631.0,277385.5882880651
3071341200060200674,15384977.0,118534.51872206938,8118862.0,127554.75441880457,2504254.0,35428.835987122766,7197618.0,103443.08139111451
3071341200060200694,67266322.0,508579.5105145,34937194.0,542644.8344458115,14056321.0,193265.7629512006,30036471.0,421841.19197902875
3071341200060200714,99971362.0,784038.3224509076,52353456.0,818027.6248065352,20435140.0,293054.2448858459,45433345.0,639902.7117494311
3071341200060200723,12803648.0,88546.76938673673,7044787.0,89891.06742485057,2429956.0,31114.867402614305,6013837.0,73698.72330545676
3071341200060200736,28611583.0,226929.55042339326,14916547.0,237729.61458464587,6372019.0,90146.71655194506,12756431.0,187410.10257145285
3071341200060200739,66264112.0,715155.3173133538,37591234.0,325277.4072156946,13511711.0,281439.80832016346,32543182.0,254324.2496503813
3071341200060200742,78366321.0,606143.2605125961,41968711.0,677408.5694409178,16098126.0,228622.7267695668,35397881.0,536898.5317724621
3071341200060200746,61313815.0,470914.46403065266,32708339.0,518020.724610968,13063965.0,184028.52745835064,28118347.0,402577.0077927228
3071341200060200759,29378497.0,224970.52659064665,15747968.0,253413.7583177452,5604668.0,79213.65168910666,13752301.0,203905.26578126903
3071341200060200773,105422899.0,1110915.5837343754,59893172.0,521004.2718276006,20877793.0,426393.4696770117,52270038.0,412373.10183377453
3071341200060200774,29433745.0,217554.42330080707,16048728.0,255806.11342532633,6039124.0,84120.5102534229,13993106.0,206404.42898195097
3071341200060200777,34039414.0,383332.3561150961,19271626.0,181426.08983196403,6462985.0,137332.3022799379,17265458.0,152557.59781707078
3071341200060200784,33926913.0,243877.43286983884,18426568.0,282148.36048095976,6115289.0,82504.55439054531,16222051.0,231036.32593698765
3071341200060200795,47745139.0,271914.274297493,27067161.0,331819.5661036341,9567871.0,107204.24282059199,23218559.0,265926.54802365066
3071341200060300003,21402877.0,192544.24020550997,11400723.0,135164.49341751286,3450445.0,59315.0657673291,9961892.0,105255.92873885648
3071341200061100034,127380597.0,1212556.9593385756,67444440.0,694495.0824546524,26101268.0,458191.6789452988,59088103.0,552896.3977034776
3071341200061100041,170140331.0,1740461.0003742222,90515946.0,776780.772173009,32981234.0,628692.693378564,79032828.0,617029.2461997244
3071341200061100042,61905896.0,647100.2776826199,33310456.0,345650.0258250452,13737189.0,245353.38738653166,28827637.0,281601.2186902927
3071341200061100045,228192005.0,2362180.1252139886,116930339.0,1016318.9711915812,46941502.0,887236.2968523061,102168034.0,805772.9352638037
3071341200061100050,156843318.0,1486281.5102051399,83628165.0,863509.2193195712,33375486.0,580504.693239555,73064388.0,685472.8101245781
3071341200061100055,90647929.0,874135.8857892938,48299271.0,501621.17115556163,20181966.0,351302.1469432898,42282830.0,403785.2617384637
3071341200061100056,64049782.0,608002.1687921572,33105324.0,344162.53140294,13150649.0,225656.03277417785,29130484.0,274555.6024641499
3071341200061100058,43860076.0,448697.5695090717,22698476.0,206730.75489894388,9796656.0,189393.7145145517,19885796.0,163981.29588178353
3071341200061100062,41933686.0,433499.45153038297,22485824.0,199051.60184373782,9642406.0,181367.36663042352,19603172.0,157528.9552123572
3071341200061100064,44118946.0,454222.5433633758,23791336.0,205234.75632445206,9091148.0,172486.61014477583,20708743.0,164815.71673168012
3071341200061100067,85279496.0,854134.202494887,38553557.0,345611.816688399,12628933.0,232087.68480875326,34500027.0,272007.6176780001
3071341200061100069,64598289.0,602035.0498444809,34751537.0,362118.2073765612,14296462.0,246345.54412533774,30393300.0,289867.2420313031
3071341200061100071,243832131.0,2465087.151283974,136487735.0,1212695.388988455,44929354.0,863510.6356602645,119602496.0,947362.3828443185
3071341200061100072,79570906.0,858281.8467440977,41101354.0,361483.0358502976,17818429.0,338613.12301014684,35515471.0,287792.80132763233
3071341200061100075,87159329.0,866563.1689563392,43279560.0,384312.4270423402,19610521.0,364658.7065159875,37857509.0,314927.36772820144
3071341200061100080,11417370.0,119268.09919239307,6001849.0,53243.083256026985,2693476.0,51750.99431196265,5179405.0,41225.808630948544
3071341200061100081,29606183.0,309320.44225690234,15882581.0,141405.28965141688,7061024.0,134302.04907060802,13793492.0,112927.08915953983
3071341200061100084,120535959.0,1191487.4721897496,65784868.0,688357.2904108954,25350160.0,440981.2402161713,57048755.0,537839.5608632652
3071341200061100086,182244039.0,1745739.0799697265,90612713.0,801486.9905481843,37633720.0,703066.6006158205,78057081.0,623658.1775516723
3071341200061100098,71765925.0,631974.4719490893,43031363.0,411768.93559176225,15251569.0,267897.1995314395,36250260.0,319936.33865046786
3071341200061100105,53043365.0,578400.3825452554,29465750.0,273893.7037168604,8834344.0,172553.53354974004,26157096.0,219537.35549355124
3071341200061100106,165856160.0,1573072.051655048,93747140.0,998812.4646659072,35482581.0,625361.1429879449,81698040.0,791262.1363161257
3071341200061100112,79781333.0,815669.1883310531,43315042.0,392876.33693922777,14535873.0,276692.9603942047,37739304.0,310675.0546595233
3071341200061100119,195215552.0,1989814.5181131628,105413999.0,967918.2649193495,39242838.0,761429.8351790145,92119230.0,775089.3094408789
3071341200061100126,170762464.0,1667874.3901942254,102619437.0,1140292.5233381777,38244957.0,709081.888880892,85754577.0,903134.2196645575
3071341200061100129,44844018.0,471411.8586363152,24790338.0,229971.89151640743,9177441.0,181739.36304671565,21529170.0,181827.85423095737
3071341200061100130,107381234.0,1033095.4874183099,61828040.0,676727.9994354561,25716295.0,459831.27162759524,53519759.0,536700.1079568352
3071341200061100131,116593431.0,1116431.7197760877,66061054.0,578792.0305616457,24292254.0,451860.3024266974,57626476.0,468709.1626548493
3071341200061100138,83213709.0,776742.3838397731,44945550.0,376822.1354940724,17258663.0,304384.42781781004,39160029.0,298492.9149832938
3071341200061100147,88292397.0,716167.3629330882,52609291.0,474839.1288545325,18507830.0,290072.8333961251,44791623.0,374412.97519982187
3071341200061100152,85532381.0,640079.4748347269,47619600.0,391462.75381609576,17556172.0,242004.3225812982,41798273.0,322487.897289496
3071341200061100156,145996388.0,1135889.140510121,84599115.0,806029.4400780844,30625494.0,456452.198633695,73398457.0,648891.0816494374
3071341200061100157,86731019.0,661171.3605537037,51180129.0,484930.4029816076,16977847.0,245554.08101717182,45014180.0,404048.3878616489
3071341200061100161,86124042.0,749327.7938353277,49534088.0,366894.7231998008,16771241.0,269891.5308353386,41972801.0,303269.2737679179
3071341200061100162,46928880.0,384261.686230106,27381557.0,280917.6541394303,9594953.0,149686.03607508037,23974670.0,226285.13252691552
3071341200061100168,473591466.0,4817264.769016679,226300607.0,2785509.642187126,84330317.0,1510265.8976034145,196225568.0,2258479.605261515
3071341200061100169,30072603.0,328433.45467436686,17587982.0,222007.7799857025,5884667.0,109417.6300055047,15370090.0,175066.08559336312
3071341200061100171,257553302.0,2630765.096130701,135887864.0,1671245.505912046,49179994.0,889563.3120440836,120460146.0,1351378.703998371
3071341200061100172,167356248.0,1644678.2632169987,95491313.0,1174385.5443572807,33483847.0,609621.6339171075,83066308.0,926981.3370955455
3071341200061100173,102837552.0,1019894.1223477402,57774958.0,705134.460276285,21169831.0,390563.24661316,51072738.0,576797.2180346099
3071341200061100176,170408143.0,2194620.4462383953,88694027.0,784325.0883306764,29577997.0,630467.8960323134,75457547.0,646292.604309863
3071341200061100177,102846464.0,1063656.2958158562,58545998.0,729246.07674327,19132917.0,359398.8869140367,49304374.0,588677.3295128687
3071341200061100180,67240291.0,680272.015679989,36195961.0,437231.0296170407,13458364.0,243204.14302288237,31883821.0,359117.9666273416
3071341200061100183,55263738.0,670921.5063776317,30585503.0,274948.68482282216,10358902.0,219963.3371400646,25779162.0,217836.90655308863
3071341200061100184,59299789.0,626935.3495991441,34369670.0,428897.9675707961,11466125.0,212964.86422997637,29682418.0,341516.34229720815
3071341200061100190,78123455.0,910824.5842224867,43433351.0,378220.6313651995,14865389.0,315816.04681458615,36656573.0,298741.43447417003
3071341200061100192,133275845.0,1361864.0032580046,74929772.0,914395.8130188182,27661442.0,504501.39106289606,64389165.0,707968.855514497
3071341200061100193,192753631.0,1917473.3802717752,105339301.0,1279470.3225565325,37458707.0,672318.3116563644,91550021.0,999387.9198571544
3071341200061100194,727508861.0,6567386.739928643,291073288.0,3428386.704313099,120604882.0,2044236.1860117884,256267190.0,2717221.6190886213
3071341200061100196,93693932.0,1187988.35588003,47020415.0,414902.83493198745,16449484.0,345435.9395758144,39364552.0,326079.53829747427
3071341200061100197,129309621.0,1568017.7772848906,66193084.0,561604.7190674355,25813059.0,535641.3077109657,57621608.0,455560.9581517583
3071341200061100200,203970750.0,2329868.1922930786,107487649.0,913127.6959882599,43681862.0,894107.2890748709,93663709.0,728696.2732028825
3071341200061100204,132693217.0,1304686.147669859,69947761.0,820332.2518074292,27809152.0,493570.86574696354,61154474.0,655395.1974675346
3071341200061100206,51032796.0,404712.07697602414,29904590.0,239886.15319741724,9550229.0,142273.0918166267,25314190.0,192293.95269523998
3071341200061100207,86952613.0,1092770.4560409752,44580234.0,391404.5268798335,16209915.0,341114.5926757099,37284139.0,309649.14382229396
3071341200061100208,97928348.0,992497.2658286399,53653488.0,647789.1090249666,19286915.0,346372.3222581077,46298059.0,500297.14926184074
3071341200061100211,28067073.0,304015.140409321,15032004.0,123384.30227359134,5388314.0,109767.75964093857,13025166.0,98413.39607979312
3071341200061100212,157279771.0,1584369.6472680287,91347651.0,1126110.9594802167,31630324.0,576615.0823441538,78176054.0,870023.1865808414
3071341200061100215,77996927.0,787929.5916443606,39839295.0,472375.0080875555,15948310.0,279777.80529145023,34832406.0,381898.0524459747
3071341200061100218,129862635.0,1494999.0915566967,75644495.0,627293.2001150453,26015339.0,527573.503902057,62444929.0,485961.2473907639
3071341200061100219,100074264.0,1046694.7911926387,54385532.0,656974.8837454225,19176859.0,343492.3983073757,46858438.0,503851.93595275265
3071341200061100226,64465903.0,630780.0975553055,33913259.0,394648.61887676764,12078677.0,215809.71952781617,29491299.0,305724.2734267092
3071341200061100227,109294103.0,1054590.315156475,61052688.0,714648.484265728,21325032.0,376280.6314625823,52980241.0,554569.9334172735
3071341200061100228,10423438.0,96423.49537536102,5567691.0,63152.11889521501,2104707.0,36410.62037812201,4863308.0,51291.49178876168
3071341200061100232,161970915.0,1640256.125026144,91258580.0,1095212.0592071093,31842794.0,574030.3310257406,77697189.0,870150.96430971
3071341200061100236,170490686.0,1654981.5595013073,92978574.0,1089692.6898838365,32678145.0,576004.3078841261,80674367.0,842086.4103810097
3071341200061100238,166282687.0,1577712.8821340788,90827109.0,1041996.670233502,33248278.0,590685.1272130695,79720452.0,830622.5702982569
3071341200061100244,61312317.0,592275.8504382384,31717507.0,362120.2657145702,12654156.0,229032.8630760255,27653461.0,288717.5554531286
3071341200061100245,362689068.0,3888309.068944243,182598403.0,2215429.9531626077,57197745.0,1030223.2612809371,161087488.0,1744151.2984064133
3071341200061100246,153596338.0,1475844.8388611071,80483444.0,939253.6642537283,33489275.0,589679.5451926749,69887792.0,744721.0128448645
3071341200061100253,82579315.0,773360.0558582074,43123192.0,487080.01843103155,15718918.0,279189.75011190923,38143993.0,389206.47297635674
3071341200061100274,98878505.0,923414.1949825303,50296684.0,576889.150638122,20220156.0,347363.4733577553,43893354.0,456151.8144061984
3071341200061100275,37547427.0,382458.80966675427,19629049.0,229718.88045673427,7675983.0,139153.2450447981,16913153.0,181729.48702705148
3071341200061100277,35642486.0,328607.28869346576,18013070.0,205970.03403996516,7155988.0,124953.64316483299,15721392.0,161508.1812076362
3071341200061100279,62103508.0,788894.4425203752,28925768.0,331771.93415255693,12908365.0,241053.79737498827,25323277.0,272314.7682668037
3071341200061100280,316202529.0,3803762.813354013,169752533.0,1429827.5197178593,66443886.0,1377457.6722523102,146979855.0,1184197.2016519706
3071341200061100281,93978350.0,1013640.0073007521,49322830.0,397998.94747098576,19120378.0,382888.3806322704,42909629.0,312002.58947498316
3071341200061100285,30162561.0,269113.44946067437,16053454.0,181622.98657284144,4869218.0,83338.45148936841,14012229.0,142168.61404881597
3071341200061100288,56142867.0,663655.0023564,31228879.0,263207.6207639964,11572437.0,238120.31962002325,26347829.0,209616.0255201629
3071341200061100292,116157425.0,1188319.974751544,56778060.0,645478.3263731251,18629982.0,331898.7577230154,49512223.0,507149.85596916656
3071341200061100301,201729920.0,2205758.827882899,107404765.0,874522.6344716598,42623284.0,858948.5470507792,93473205.0,690826.166152836
3071341200061100302,92364273.0,896990.2252315572,46363683.0,525553.6118962296,17627217.0,309597.07946984546,40457431.0,416539.23886494874
3071341200061100304,48054205.0,515230.80977793696,24658619.0,202597.25312114035,10592625.0,205609.99196638083,21460295.0,161045.03751947053
3071341200061100305,128027898.0,1474235.1181362022,70210215.0,593089.1675434324,29474311.0,609526.5704827801,60499329.0,472992.90280707856
3071341200061100306,94121594.0,1077532.3754607171,54820363.0,463710.3416986909,20483716.0,424728.1639871758,47018265.0,378937.8429447324
3071341200061100307,90753452.0,983012.459840739,48646093.0,402750.8858973746,20043860.0,400292.1950880333,42341365.0,322482.6884104532
3071341200061100308,114391399.0,1175019.8817005022,61016671.0,719538.210979375,19911146.0,343807.48835681035,54207111.0,586804.5787488209
3071341200061100310,79598338.0,884667.9275275082,38964667.0,321360.4656857683,17539009.0,349416.97636491235,33763595.0,258154.68521518487
3071341200061100313,194527529.0,1806812.6109821294,104238754.0,1220610.083804276,35442536.0,618597.8437798654,91583448.0,952013.343054874
3071341200061100315,86338396.0,720185.849616831,49058357.0,368334.6603807034,16340650.0,241810.65985125344,42323961.0,299656.0838963594
3071341200061100317,54387571.0,623493.2836520559,29052406.0,239338.05980647408,12191441.0,251141.8581997768,25141562.0,190724.02515962717
3071341200061100322,339525979.0,3910235.0383957922,199725637.0,1682463.1855580166,75359296.0,1561581.3841108158,167683308.0,1332761.337123721
3071341200061100325,36338534.0,394607.40801117,20231301.0,164823.62849866186,7998909.0,161828.5678139436,17474254.0,131357.52032855744
3071341200061100331,83306939.0,836420.3980401579,43203717.0,517530.3218429965,13906238.0,248647.63833671896,38839317.0,429716.48155608505
3071341200061100332,84317614.0,833171.1991905877,43208454.0,506970.6912604196,16976470.0,299534.75554841885,37248221.0,396940.56779133226
3071341200061100334,54027124.0,502428.19352258136,29958842.0,348868.8188001306,10601436.0,185384.49856546707,26209385.0,278088.06703416264
3071341200061100337,136315791.0,1339410.2958294444,70847754.0,846449.5051514485,23511316.0,420647.06115830695,62803114.0,671351.6478977215
3071341200061100339,219468652.0,2203345.1529280366,113028878.0,1360715.9944705064,37805531.0,662702.7045434364,101143069.0,1100703.6931126812
3071341200061100342,126707765.0,1087932.8363574082,70365942.0,687284.7877475199,22521975.0,337484.35820302804,62084131.0,571373.4175167048
3071341200061100345,74580033.0,714745.5287649172,40040042.0,471580.4640104842,16830124.0,297422.8698468213,34448517.0,376749.91588858626
3071341200061100347,157182662.0,1468986.4859982305,82935490.0,977274.189489474,32712787.0,575274.0465557295,72346403.0,778921.2988227985
3071341200061100348,79130432.0,765608.5515450273,43498986.0,528170.0930289216,16238609.0,291227.10399866133,37073803.0,418901.53041268385
3071341200061100350,85251830.0,821915.8692894732,45872858.0,548620.3935352495,16160307.0,284436.82202328666,40038157.0,429852.5339041626
3071341200061100355,55047096.0,619552.2577790488,32146415.0,274517.7557235267,12117895.0,251345.67951257568,27241676.0,218969.85138975937
3071341200061100356,119618362.0,1143935.3931249552,65438840.0,792189.8703869182,21329586.0,379823.51355879154,57977956.0,635482.5307379861
3071341200061100363,41671504.0,464760.9267845885,23380595.0,198442.9492468913,9780787.0,201582.82425952866,20047295.0,159350.85850917193
3071341200061100364,80122189.0,600656.7141182417,45700627.0,373568.4049394841,15835521.0,236359.43323168083,39744214.0,308744.7838697685
3071341200061100366,227437743.0,2132361.500443203,120444024.0,1464532.3864981881,44629962.0,793009.6355184469,105660909.0,1156630.5424156408
3071341200061100370,74403427.0,711452.2981605063,41015705.0,505647.6766657862,13298041.0,240143.12170185664,36741956.0,419492.2762741405
3071341200061100372,20462162.0,200477.41427808686,10931463.0,130965.60294788888,4603151.0,80390.83746223038,9436658.0,107638.37448127673
3071341200061100379,86508286.0,739020.6250460163,45888692.0,493229.84852780204,17763414.0,289502.4935661692,40195669.0,401262.0575025005
3071341200061100383,29495931.0,227042.87371560384,16243690.0,164772.5381276476,5831259.0,90090.65112298893,14097260.0,128934.25161539976
3071341200061200038,114003893.0,1190270.8589753222,57006749.0,493394.5554375267,23668377.0,443667.31350392016,50200456.0,399372.0509292085
3071341200061200042,97084224.0,936140.0372265219,51615269.0,537597.0226938492,21484679.0,376232.9895808631,45090230.0,429433.7107064189
3071341200061200048,71581126.0,735686.0759527269,39151528.0,336807.9359318136,12391678.0,233571.92118845787,34173264.0,269990.1791711341
3071341200061200049,148287558.0,1405538.3280667884,79184130.0,806906.0202028592,28763584.0,498128.17860727874,68739489.0,636844.1766498866
3071341200061200058,60819255.0,614207.5499592324,32026605.0,280193.2527967539,13273409.0,249297.97753542705,27966752.0,217095.26495259267
3071341200061200062,47007006.0,451418.371878323,24958044.0,256377.39981641836,10388213.0,182304.7248440621,21851825.0,204229.03982406392
3071341200061200066,82737321.0,838922.7652132807,44845140.0,390569.63180735515,16437721.0,309173.996311499,38781155.0,307313.547369024
3071341200061200069,65942692.0,619961.5434336662,35258071.0,367781.4550976099,13199869.0,231210.66235637863,30644627.0,288249.37262795545
3071341200061200071,55390488.0,526426.3237670765,31260616.0,264452.7109833146,10175278.0,174904.75776395673,27591625.0,214033.1242680112
3071341200061200072,55884634.0,574187.8330318165,29411111.0,259504.56484560686,13547629.0,255636.98170085548,25744801.0,212484.6185790354
3071341200061200079,16393161.0,160776.74994920503,8998541.0,91820.77866584847,3788585.0,68924.14083392412,7815602.0,75369.1942224318
3071341200061200080,96094191.0,974496.6478699527,51257202.0,453600.1688684027,21273062.0,405486.36831433466,44434696.0,355854.0410264187
3071341200061200082,82553094.0,844444.6172424338,43779094.0,393093.449940673,19835931.0,376772.1215193578,38081100.0,313637.04768119106
3071341200061200085,19888398.0,186624.28053912742,10953841.0,113006.03272880729,4058274.0,71532.09758148651,9481306.0,90751.83381540148
3071341200061200089,74584051.0,717965.1766494879,41264835.0,430635.13138653943,16959149.0,299975.1336257523,35722009.0,337785.7075304005
3071341200061200091,85037307.0,864671.1242042688,50201578.0,539705.7710881581,18120522.0,334622.36576210224,41945933.0,427541.68020447984
3071341200061200092,90961088.0,940357.2281803951,48316143.0,425930.78203753766,19083853.0,364859.3594507792,41731575.0,337511.5960418783
3071341200061200101,74401518.0,706885.3824469809,42243289.0,442296.023179863,18129798.0,318919.23931194434,36517567.0,347299.1998136776
3071341200061200104,20318495.0,204507.33496188838,11151496.0,119582.84177670522,4414932.0,79656.28144476912,9587532.0,90091.18451625695
3071341200061200108,131484574.0,1279300.1911202015,74420157.0,787357.2145396915,29127758.0,512318.51519343967,64040196.0,615513.4118831783
3071341200061200114,245176990.0,2582440.929978989,124305759.0,1111235.4432967715,48601160.0,927462.8640708285,108081810.0,877565.5786914456
3071341200061200117,199893275.0,2108115.362162492,108809330.0,981473.993298563,37862469.0,727040.6087482066,94683938.0,769877.7267757294
3071341200061200121,85967018.0,874711.952820285,45771936.0,422396.4214939356,17834528.0,340663.3702582889,39076897.0,334872.6000048167
3071341200061200124,62811081.0,626899.6201710827,35875806.0,385175.0022573193,14761688.0,271999.87302467733,30665263.0,300266.65956912504
3071341200061200127,164188814.0,1743781.695861907,90945310.0,840416.2281300153,30048518.0,584326.4098244846,80371830.0,670702.0657723559
3071341200061200143,45807891.0,473083.3032266685,25513538.0,233744.81898318126,9786747.0,189320.1981028017,21472003.0,188385.50986118714
3071341200061200152,61162010.0,586651.2743852115,36199845.0,394365.6312621467,14162632.0,252252.20383697515,30800546.0,317637.2870659935
3071341200061200154,98030650.0,1019458.4324488787,54115446.0,495975.96865189105,22255207.0,438988.0281388478,46719211.0,393774.9162771079
3071341200061200159,12228174.0,128396.06068801947,6933583.0,65892.05453447376,2688783.0,54930.83936466242,5804482.0,50904.579009008725
3071341200061200161,117701851.0,1155182.5590859612,67397559.0,722237.2535165474,29046417.0,517449.0955754095,58065675.0,579796.1372429113
3071341200061200162,73438625.0,732823.8801233161,41074648.0,367623.49721100886,17829958.0,340960.1113030372,35198924.0,290462.0964102759
3071341200061200163,113574048.0,1035251.4139938573,65122603.0,543193.5504550295,23678554.0,419598.7922239925,55595558.0,428534.3127939461
3071341200061200165,132735376.0,1188183.5538568418,79062769.0,820983.2530006825,28281595.0,483269.8962925334,68159870.0,641671.6818516526
