,Anti-Mouse_raw,Anti-Mouse_high_pass,DAPI_raw,DAPI_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass,PolyT_raw,PolyT_high_pass
3068241300057100147,578235928.0,3695231.8819041313,5714222512.0,24067976.295047227,144988142.0,1367937.3578378814,4642921331.0,15968134.270797664
3068241300057100149,137163426.0,926804.9122625117,1134090040.0,5186143.844718296,36410784.0,336562.964807077,1060875330.0,3527931.6123468257
3068241300057100151,106359412.0,800463.4321266345,786960050.0,4170698.6984124337,24343001.0,232811.32711082502,782208973.0,2904640.9892813102
3068241300057100152,84363373.0,920914.0066489705,508386405.0,4279464.548627456,25713563.0,240596.36445572763,580501693.0,3026802.1583759165
3068241300057100153,120849470.0,798772.1023607069,846257590.0,3083318.76755901,28204477.0,263746.1169499021,857130250.0,2527752.7666640943
3068241300057100154,161571897.0,1010351.4970624954,1649419053.0,8345838.822139511,45644418.0,435160.6801407744,1436796146.0,5111397.577878942
3068241300057100155,132459519.0,1029704.9856172327,902933518.0,3314295.239926447,32918584.0,311746.0382219411,959781591.0,3439341.3804245563
3068241300057100159,28873386.0,160314.62007851602,219619758.0,1523106.9999548262,7649339.0,72639.74356880292,216354448.0,947486.2034472761
3068241300057100163,133149994.0,916648.2150052036,794515736.0,2637046.8861497696,28578839.0,268116.22059279284,864187634.0,2519177.0972363898
3068241300057100164,92597008.0,1218094.5233046543,611879477.0,7698419.325176686,28192418.0,277430.43243752146,709264915.0,5902118.719462585
3068241300057100165,278762198.0,1852674.0365180005,2417530042.0,9155652.997589648,63078190.0,588287.6019436525,2097390389.0,6706125.915313462
3068241300057100171,45081454.0,319299.59059376933,297972087.0,1568025.28400413,9876714.0,91733.66097601551,306301370.0,1024166.1383766598
3068241300057100174,230782996.0,1559610.8284043977,1674829837.0,8141294.5376349315,50253546.0,486374.62494336074,1696495401.0,6236194.397645318
3068241300057100175,120138004.0,948699.7392532197,761702689.0,2410174.179056768,26932451.0,250696.48561847032,830968084.0,2539216.7248179973
3068241300057100176,65279588.0,523326.1934481263,372954867.0,1205295.1086004863,13786291.0,135514.84525332108,417370104.0,1353887.4068787226
3068241300057100177,52129409.0,250885.40998335346,363773669.0,1255620.2914130064,12538273.0,124966.66223745164,385581229.0,1164460.6989970421
3068241300057100185,194885493.0,1657687.4183671693,1398207845.0,9922077.368706396,52414243.0,521191.2310499802,1502169055.0,7777065.236781067
3068241300057100188,104301149.0,731624.4757523544,826557408.0,3861689.6975982827,23526687.0,226192.71986834198,787132012.0,2881985.5093331942
3068241300057100189,134948846.0,1015252.9123400459,745133543.0,3113782.4578736816,33873922.0,326547.27328454424,955522506.0,3544216.1534702852
3068241300057100194,269041676.0,1916580.3637502133,2283201702.0,12344420.134932354,65308888.0,647404.4820203511,2125021865.0,8246514.689059132
3068241300057100196,155885284.0,1201225.5140876963,1144708913.0,5623898.163391381,35737133.0,353671.0236057619,1167293616.0,4287986.414863315
3068241300057200013,70968363.0,1036105.366367609,276106062.0,4504738.173790369,36533383.0,391916.86620876327,569327637.0,5641457.778013626
3068241300057200016,33836326.0,345910.10418555595,65156594.0,863865.3465651871,22073345.0,230108.52754556583,225628962.0,1850920.0728964384
3068241300057200020,39888092.0,566622.7373492174,45819493.0,666199.6760953165,23156866.0,245015.38549910643,264260394.0,2296887.439094214
3068241300057200025,92930705.0,1051665.562585048,176059468.0,2130838.549006218,47823469.0,513771.95059472683,671320662.0,4806446.118687675
3068241300057200026,79210188.0,1032042.4024879412,217188203.0,3244560.316516999,45919825.0,606098.7714606704,582127834.0,4488252.165482221
3068241300057200028,90305393.0,1248418.2818808523,257039844.0,3901002.7961599436,52101729.0,695613.8391875392,713892535.0,5964603.901479994
3068241300057200031,32693902.0,410106.0375289334,59169578.0,721826.752450666,17571090.0,228039.26957950962,231011564.0,1731548.6089997333
3068241300057200038,38514335.0,753488.7942860281,70315633.0,1213626.0950038885,19657644.0,266620.9859479543,258874427.0,3074962.4941641884
3068241300057200047,28408839.0,396926.08834926377,128429906.0,1933822.012803432,16811700.0,227864.4531591385,199388830.0,2304604.6591404765
3068241300057200048,81845623.0,1101153.0935434804,398778211.0,4322965.218456316,37740487.0,505955.22812074504,532085863.0,4884013.004859342
3068241300057200053,104228895.0,1225403.7962365635,425351288.0,4739615.625954412,48441964.0,648633.7169287209,796975546.0,5535176.538161371
3068241300057200055,149564094.0,1904235.8094488806,1020051636.0,11670301.371941043,55538767.0,746308.2623158025,1285857392.0,9788386.314162478
3068241300057200057,242528694.0,2643727.858454601,1562615095.0,12289326.15918742,78471187.0,1031257.8243494524,1891250657.0,10932282.03882141
3068241300057200060,205668113.0,2419361.1159941726,1378844674.0,14333688.072363239,66847751.0,911051.4583197377,1437350870.0,10454619.286393005
3068241300057200074,98945131.0,862102.4464152576,734138875.0,7136483.590837782,32829755.0,324202.42188911827,798232431.0,5639450.048238303
3068241300057200075,44613323.0,536929.4540505485,289428945.0,2967150.3037070828,15091894.0,157124.25989433978,362664903.0,3444899.443120551
3068241300057200077,291734987.0,2288156.940293735,2187700337.0,12926519.677276513,77653316.0,728808.0052445837,2259515984.0,9457363.28834019
3068241300057200078,185385487.0,1496285.1181743,1720417567.0,9482899.03772178,57502993.0,545602.4416880633,1611875170.0,7425759.993440884
3068241300057200080,206687872.0,1820735.554828603,1587605547.0,12056956.774790708,58693771.0,574065.8844077414,1682851187.0,9486994.279261129
3068241300057200084,169534628.0,1338536.2696193187,1220131260.0,8673485.961209742,62309446.0,515886.4731342968,1377813173.0,6620891.878644334
3068241300057200085,92164955.0,1295401.406734549,494081895.0,5314003.20086568,29940111.0,257311.51375754963,661282240.0,6354332.3001607545
3068241300057200090,169682567.0,1447696.9287227755,1052026712.0,7280097.562040212,43584342.0,422357.270603179,1246253465.0,7144587.386184695
3068241300057200093,130983269.0,1477394.1554861127,1080780119.0,9782714.368202724,47817535.0,481610.7520332306,1146738245.0,8564059.488243612
3068241300057200100,149168672.0,1436890.5891843266,1090678041.0,8680918.628566975,50681620.0,483217.2248096344,1166842708.0,6402853.744573208
3068241300057200105,88488166.0,772896.1067264957,602758585.0,4856123.712471552,26693951.0,236211.93461908126,660933109.0,3147518.538641163
3068241300057200107,194501352.0,1330164.927109934,2316177110.0,9527725.586895911,47329241.0,441158.8351858021,1750402471.0,5609694.432074172
3068241300057200108,55354367.0,562190.2064668777,457756883.0,5140445.980829649,24620501.0,229673.8545004841,543133108.0,4917887.64203646
3068241300057200111,49160847.0,503449.87428852497,226973192.0,2446807.8917754437,25471559.0,231689.4454404751,428985661.0,3354576.3095379206
3068241300057200112,382902761.0,2620688.74825308,2473743168.0,12358358.52403399,81021764.0,772727.176777379,2654728819.0,9568162.038710214
3068241300057200113,339975879.0,2616797.6763626593,2417260941.0,14490189.120199438,90275743.0,892549.6111164022,2395540376.0,11343317.487635173
3068241300057200114,107088713.0,681498.9064850276,1029706243.0,6902927.036882007,22420361.0,211016.10933867356,885509448.0,3325565.683845144
3068241300057200115,175302419.0,1279004.8765285285,1662986160.0,8869000.952557549,36719331.0,354774.3915287024,1386301152.0,5266932.402069542
3068241300057200117,168198749.0,1231192.4369192843,1960282977.0,9348094.230888898,46139375.0,440272.5666281248,1630277282.0,5961963.525573027
3068241300057200119,94374644.0,693456.0683205476,660032294.0,3078625.7598599913,21784917.0,201005.7662229097,666362546.0,2374301.399925827
3068241300057200121,83716269.0,601570.304653586,690378575.0,4378281.473768324,25942202.0,243807.80529637093,701654944.0,2989556.5687233815
3068241300057200122,229832291.0,1548587.4729631438,2171709220.0,7871545.491283893,58464232.0,553060.8610225266,1838915018.0,5580993.238478353
3068241300057200123,253848782.0,1597070.4345323164,2282321586.0,10361718.220088273,53890514.0,519761.7307857183,2020152850.0,6572096.209757267
3068241300057200124,283224320.0,1721176.4974325818,3242581415.0,13276912.101364776,73508714.0,700732.4263037005,2515342598.0,7967495.436747029
3068241300057200128,235677402.0,1936022.787935165,1902271861.0,13122624.011047611,70264167.0,670206.5150676563,1992634022.0,9089232.98478123
3068241300057200129,183087247.0,1449666.1614141795,1981581825.0,8350832.533841799,46836534.0,446914.88887348596,1617028391.0,5453257.103756026
3068241300057200132,248121782.0,1712251.2421909831,2065242945.0,14271303.786240956,49967575.0,480454.48165046895,1794474657.0,7336714.294252753
3068241300057200134,153306386.0,1039834.7126604324,1266902811.0,6474760.440623462,30142983.0,284228.18645326345,1086649563.0,3986339.4552736166
3068241300057200140,91276376.0,740596.6109235622,953731916.0,7928424.280205587,26269256.0,249718.66462941427,828477619.0,4189852.4399188496
3068241300057200141,127724124.0,868047.9820442817,1175555620.0,6611926.980349164,29847241.0,277513.66213507665,1046109105.0,4204817.866253504
3068241300057200144,167031235.0,1170242.2619515131,1403667078.0,6515655.261915398,33986004.0,327350.3222483606,1238901376.0,4116450.7191604255
3068241300057200146,102932074.0,782803.5858406993,1048694084.0,7513975.870368091,25875156.0,244951.70572678358,841432966.0,3549275.0282490114
3068241300057200148,284629606.0,1772830.97495605,2467267723.0,10636425.634049559,61080083.0,585210.9089621179,2182972659.0,7100428.726880658
3068241300057200151,68013940.0,529663.3062155213,574269088.0,3537005.4687440307,17490537.0,159763.1487725278,509215630.0,1539253.297519195
3068241300057200152,201849634.0,1422430.273648857,2341836105.0,11562703.767025586,57165701.0,544112.1990156616,1848013618.0,6458009.970787635
3068241300057200153,51365810.0,665120.522938548,304561492.0,3612662.0064145816,18261232.0,176372.13164218346,382385456.0,2642891.9728697147
3068241300057200154,107441656.0,888638.4225816997,1180733864.0,10140369.676569305,30759271.0,296518.7563185441,975132343.0,5570768.685423531
3068241300057200161,35797558.0,343307.367804215,115211129.0,1292993.4421158028,21059699.0,211093.1408516093,237425942.0,1720414.67504478
3068241300057200162,173675753.0,1079424.5350845202,1096044396.0,5248715.314428129,36664584.0,346081.97758794756,1162248385.0,4318983.403233867
3068241300057200164,167846497.0,1124678.4475588044,1402621381.0,7326907.07277824,34917192.0,335139.6644910658,1241166461.0,4460901.47738551
3068241300057200169,112658122.0,796476.6507434048,1023415824.0,5024099.552440946,24742886.0,238590.1284451517,888314718.0,3150345.41410215
3068241300057200170,35412344.0,374065.3692113557,192895457.0,1998573.8131813256,18479903.0,180185.20333366378,263628138.0,2074544.526814301
3068241300057200171,60991895.0,380303.9416644161,507388927.0,2819313.31137931,16244010.0,150176.30220063077,468058114.0,1702686.1753700455
3068241300057200173,126397082.0,959631.3620383722,1018736081.0,5001240.242463803,28078290.0,273323.56325976027,955340608.0,3384803.197426375
3068241300057200174,165632400.0,1206838.6659277882,1426733494.0,8492696.361958008,44878751.0,433672.09385364177,1341002377.0,5721568.4529742915
3068241300057200175,150453375.0,1563315.6447302126,1220111208.0,9485128.247219648,40571520.0,392893.2485959727,1229840374.0,6387414.683202259
3068241300057200176,255324042.0,1805693.3687207557,1639247792.0,6965565.786166156,53299002.0,513594.19175077265,1763227088.0,6113619.102235604
3068241300057200177,54278673.0,474366.6903078111,120702943.0,1173555.5264839288,41065927.0,454288.92083173007,323200497.0,1905776.3771490997
3068241300057200179,454136078.0,3145572.0636428976,3435651595.0,17961774.182005156,103881690.0,976239.0954462464,3128142777.0,11348799.34579714
3068241300057200181,40047419.0,361336.1207654017,86973945.0,928959.2304984914,34621624.0,427809.33144134353,236972266.0,1515084.8215079901
3068241300057200182,30677518.0,211332.20392625005,225781822.0,1174519.7729200644,7029345.0,68412.15562413391,222654836.0,659379.3490477436
3068241300057200183,28478219.0,272464.3851903308,54150551.0,571177.7904624108,22749530.0,290656.0387544475,164542469.0,1064442.1329891456
3068241300057200185,185443061.0,1377937.1716993093,1407212005.0,8279862.651207847,43936977.0,426585.1091655093,1421842546.0,5306855.900751312
3068241300057200186,193615303.0,1214743.3967976463,1500038537.0,6713855.298119836,42958013.0,411144.0715245448,1476477452.0,5129736.025605292
3068241300057200188,291729866.0,1967114.9167473628,2499856575.0,10322984.203653412,66789518.0,639895.032666507,2322340922.0,7850018.442847105
3068241300057200189,155573739.0,995610.6406624211,1207701656.0,7685502.727855496,40190934.0,376438.4360119546,1257381003.0,4911790.686250424
3068241300057200191,109661334.0,1289346.9564613367,667927173.0,6961903.272976755,32533481.0,318145.8428798128,757103309.0,4250807.729539396
3068241300057200192,198335884.0,1305918.5796002026,1492819359.0,7547415.377793124,48216497.0,462688.7104659281,1511977878.0,5465341.95347258
3068241300057200193,46094180.0,496372.28996256436,291202073.0,3673064.7005554587,15367346.0,145819.5432849316,341731379.0,1612758.4017014604
3068241300057200197,268341403.0,1664530.5281677777,2344256515.0,10499498.89420487,63174702.0,606216.6814220066,2163004838.0,7132897.008620273
3068241300057300050,97648562.0,896086.7718412823,604037569.0,4269339.696748106,50008226.0,463917.735545249,752846557.0,4419165.3760292055
3068241300057300086,32103712.0,340787.5492612374,238683168.0,2827827.1092462437,10506411.0,98096.70518145952,243948022.0,1536748.208393335
3068241300058100035,82213696.0,724141.3020920808,247456171.0,2912093.959796443,62639240.0,639906.5717806767,570929895.0,3867772.08986892
3068241300058100040,11862610.0,159017.35763234997,11009764.0,224191.04082435428,11553295.0,168431.5267524411,57520419.0,587724.7113842244
3068241300058100066,89674831.0,924034.5890771343,72148202.0,1224868.0526046602,85777967.0,922830.8467172888,426355853.0,3787755.9206810137
3068241300058100074,5448016.0,55625.94036196034,5284587.0,87890.03679983647,5342804.0,56622.078257457084,27594525.0,239635.4914364269
3068241300058100078,7555201.0,104414.26366693653,5863976.0,123070.27809063447,7287019.0,108016.97799409443,35072853.0,389313.430461176
3068241300058100082,6018942.0,83753.47525519494,4851957.0,101511.09591147203,5608736.0,84897.91731583237,26695318.0,294971.14895835565
3068241300058100083,28258454.0,397226.61188993225,24365753.0,518515.83302002755,26998495.0,409134.8645960492,127453425.0,1413154.7137615138
3068241300058100084,19603194.0,277622.6033705581,15564548.0,325142.00529609754,18346098.0,279211.8881310094,86688203.0,950071.2670687367
3068241300058100086,26816825.0,377292.88675886183,22444322.0,473120.25098847825,25751855.0,389965.46597347787,120252317.0,1338114.4773055376
3068241300058100092,38170348.0,364991.97641864256,33678457.0,514064.5986312227,38528997.0,380319.4147486866,186548384.0,1535146.220405042
3068241300058100101,8121201.0,108911.6003456284,6622877.0,136401.01138529574,7998500.0,115796.35203600205,36122853.0,366910.0089797694
3068241300058100104,84257836.0,961104.0041298836,65675310.0,1015176.483637326,81813959.0,957485.3700805319,390447546.0,3112996.895819642
3068241300058100119,11090816.0,93735.45681129275,9583272.0,123161.47395373353,11172356.0,99000.45215262088,53272147.0,336102.6275985745
3068241300058100121,12087800.0,141535.32425455714,10629447.0,156631.72382862613,12112536.0,148192.42749355614,57837202.0,449052.9736836875
3068241300058100126,36441102.0,476205.0927262874,30083795.0,485949.62143899396,35326945.0,492886.0997202604,173975044.0,1505296.105368962
3068241300058100132,23777074.0,217584.6024674761,19742781.0,264896.2004740816,23428576.0,229513.30983986089,115106400.0,844870.1230964583
3068241300058100136,70029524.0,652987.4396889451,63116628.0,863595.4819898275,69529305.0,681751.5191882715,341293114.0,2570139.0655681966
3068241300058100137,7449317.0,72893.30020260133,7005008.0,97824.01168521833,7527857.0,74737.61653451489,36141894.0,286988.3036280398
3068241300058100139,18393996.0,179440.14733002573,17113541.0,245723.06840439158,18659710.0,191313.40985047288,88567410.0,678843.1437885371
3068241300058100153,35930974.0,326576.6996927701,31271549.0,426031.755019629,35218288.0,342998.59453388304,176476690.0,1272230.9731195038
3068241300058100159,37611664.0,355635.91869480675,37348089.0,528500.0007373512,37434549.0,371170.8534362592,183174396.0,1387421.2347890008
3068241300058100164,10982748.0,148103.840037072,10545655.0,175946.0065941112,10924292.0,158304.84932741857,53006415.0,484306.970436417
3068241300058100167,31970389.0,423433.1281426786,31610727.0,519208.71597060893,31406194.0,440002.50851110235,153943468.0,1396011.2572827232
3068241300058100184,22114453.0,230002.4405746351,21568121.0,306673.59369860153,22112128.0,241000.65803969558,105678243.0,766486.0145901518
3068241300058100185,30826107.0,272793.6722721014,30336964.0,393906.05728528,30129259.0,287330.64514423197,156506484.0,1074030.02119017
3068241300058100240,35456876.0,439047.9421387508,28640790.0,450297.2501623204,34879652.0,468311.51594621514,164237553.0,1346063.9794842196
3068241300058100249,56159271.0,705309.9201053604,42506068.0,663956.3146169791,54041221.0,731494.6751966715,261297016.0,2194229.781253201
3068241300058100253,52692163.0,512879.5323066664,43325178.0,542073.796327963,52232063.0,537385.3193782866,245688376.0,1656352.9096354602
3068241300058200024,5458202.0,73288.96404033896,3948448.0,80587.88356535108,5290903.0,78676.62010326251,25594116.0,273963.94893898995
3068241300058200061,19363171.0,223333.7121364704,18142120.0,319901.88683108345,19074028.0,238905.93410286948,88072873.0,830297.9833385377
3068241300058200065,15808307.0,139544.75823718723,15259155.0,210091.15921235568,15755632.0,147060.77902314474,74946010.0,567152.3204235199
3068241300058200066,6779477.0,92886.46420276938,4679082.0,100717.94361782585,6537546.0,94792.45885579426,30823690.0,330526.00307618745
3068241300058200080,22491651.0,277547.04864565283,21316700.0,408684.034426974,21930843.0,287276.5370202026,101938784.0,1045497.6829639567
3068241300058200097,10318314.0,146943.975573749,9225178.0,194784.89617328846,10115668.0,151648.20097334476,49694108.0,547153.8866327618
3068241300058200121,11335552.0,160767.91207474857,9471823.0,201654.27038565336,11106397.0,163971.46034507945,54291142.0,606311.5485437561
3068241300058200128,6417806.0,91502.8321095501,5863140.0,122217.41289491812,6179497.0,89953.61912417415,30305899.0,323263.39081832493
3068241300058200131,4818264.0,42601.729062901926,4287445.0,61938.409293986115,4802162.0,44443.7720830356,23145593.0,182500.81913260612
3068241300058200139,18906685.0,214168.29719047764,16211043.0,263205.7540207604,18046153.0,218637.6816974492,94046193.0,809851.3359404013
3068241300058200154,4891113.0,66452.52335854372,3785012.0,81245.74697555648,4752933.0,68640.71513493134,22661885.0,248268.38880296735
3068241300058200157,25468507.0,345194.47837839933,25999061.0,538616.8387033456,24305583.0,353151.8593049012,124176915.0,1308241.650855102
3068241300058200180,6226684.0,85861.05047753161,4754556.0,100860.80805368988,6061511.0,88835.89579850597,28437694.0,307293.1214197771
3068241300058200183,17046375.0,233911.95350165572,15395499.0,318101.87370039895,16523997.0,241269.25843678555,80544718.0,857633.2737730135
3068241300058200188,4815709.0,65527.79254073827,3805717.0,79031.41099045999,4691478.0,68764.83165128255,22207462.0,239203.495735874
3068241300058200217,15291188.0,212003.69994064127,11665642.0,244110.64700291463,14673058.0,220360.72500458098,68789248.0,766611.6463697916
3068241300058200220,16824594.0,242089.77483603967,13424438.0,290238.67574196216,16551853.0,255051.04291613103,75216844.0,886028.3828082136
3068241300058200289,15668179.0,149620.66357548468,12632884.0,185326.43965501606,15735237.0,157677.05374270113,72335535.0,553184.2060013041
3068241300058200324,23791775.0,314481.162379466,17871813.0,342703.7119234346,23796760.0,331903.0297978145,110504489.0,1098200.091352264
3068241300058200363,9524292.0,71319.480540678,7492263.0,84480.84591157082,9475089.0,75882.74440315785,45225761.0,266211.04315718287
3068241300058200364,10507244.0,77596.34972719701,8714441.0,86838.33020609328,10685868.0,84695.36059858589,49981115.0,266381.7279450733
3068241300058200374,10420376.0,98746.72905251574,8697955.0,121132.57920405979,10520184.0,103895.85553636511,50739553.0,387556.466738989
3068241300058200375,13846466.0,187085.84180050372,13526603.0,226545.2915840096,13915872.0,198801.78395608338,66769677.0,609001.0927065817
3068241300058200376,88035384.0,811258.5709515106,76066518.0,946888.9736766629,89382508.0,856882.9100306727,423762444.0,2771036.5135461413
3068241300058200377,17462928.0,232033.9949665479,16821928.0,279813.3786591771,17203809.0,250285.36678696462,84688060.0,772320.1129480017
3068241300058200378,5066000.0,67254.67366101575,4227521.0,67259.23748912594,4955143.0,69846.40103339872,24804911.0,218399.10536609864
3068241300058200380,19201425.0,248243.52857047415,15540848.0,246961.49057904969,18852670.0,260514.1244714668,92075492.0,768106.1082698557
3068241300058200386,20624211.0,267771.6983005365,15492507.0,246936.17613398802,20301897.0,282997.42900467553,99036399.0,837357.882930178
3068241300058200391,6924168.0,68469.6679238699,6654059.0,94225.14108522207,6938613.0,71257.0174279881,33476176.0,251332.36975217727
3068241300058200404,3808580.0,35884.06843783455,3684673.0,50147.17434392022,3780720.0,36328.61104594388,18246699.0,135400.1378782801
3068241300058200413,47678664.0,431437.5884353204,43173402.0,583472.388279972,47101713.0,458216.44460651506,235551960.0,1716199.4285999527
3068241300058200416,13611273.0,129318.50890443103,13070129.0,185206.87319226493,13662596.0,135329.85275264442,65453718.0,492403.92723202927
3068241300058200426,54827198.0,499301.3855699368,49037188.0,663136.5921969541,53180858.0,516077.1827591078,271095891.0,1935879.6412084
3068241300058200428,3151006.0,45630.27859237383,3018492.0,51346.44554818101,3143711.0,47102.5995229136,15258557.0,137214.56502555925
3068241300058200433,6403436.0,58488.02757756896,5800800.0,78575.74019328468,6332875.0,60868.493889993275,31396205.0,231057.15462762213
3068241300058200453,27607720.0,250702.89715288184,27206444.0,372374.01501851,27265239.0,263375.62389160116,134751786.0,998418.2128028411
3068241300058200462,13562220.0,179398.61379926326,13150850.0,210713.45837321464,13315938.0,188489.48062521272,65806535.0,588562.7858570535
3068241300058200473,14566895.0,196441.57548773126,14124083.0,232675.87010254676,14541377.0,204597.56922048074,71638207.0,629454.7149990783
3068241300058200499,34199926.0,442881.88399328676,31544469.0,503000.03035355144,33726477.0,461125.83250897104,168918739.0,1434134.8585536154
3068241300058200505,12140599.0,155724.47091134306,11088048.0,178105.78251401853,12047411.0,166501.0152631686,59995164.0,516997.58708339266
3068241300058200517,11214853.0,147582.50210660993,10489551.0,172621.47836850898,11124185.0,153236.25123002616,56034894.0,500034.24659777293
3068241300058200520,16545438.0,183482.71987069375,17054792.0,242283.47466262797,16455024.0,196080.88154721443,78849672.0,605624.0903647197
3068241300058200571,17274390.0,225549.33404530608,16914083.0,274827.7566719253,17301011.0,239623.76458918978,86809930.0,763495.3933165509
3068241300058200619,3975541.0,51940.455513985,3612979.0,58788.20677519809,3955228.0,53983.7039517588,19367550.0,169181.542254297
3068241300058200625,6021452.0,66880.8632404265,5606598.0,81628.53721452417,6014197.0,70983.34078232161,28447858.0,235483.87706809895
3068241300058200636,11185785.0,138547.45334469396,9419668.0,148557.32130518087,11056006.0,146050.93659384255,51945846.0,421842.1673943617
3068241300058200643,17131631.0,133839.09257503925,14521953.0,163882.42780587907,17277362.0,141593.14449974685,83701450.0,520359.01341068104
3068241300058200660,28864791.0,356760.02131407504,26223113.0,411249.2719207689,27814793.0,363746.33787077735,137605223.0,1096156.3046879836
3068241300058200672,4861095.0,59861.689783366746,3922627.0,61679.6865463039,4756426.0,61445.676848949464,22775938.0,182594.0988554168
3068241300058200673,8675691.0,107208.79569336279,7078994.0,109751.62416456082,8482479.0,111829.84516878879,41629131.0,336283.168591619
3068241300058200715,19366011.0,254966.63696479792,16215519.0,267374.8500991235,19244655.0,265158.21863025345,93478372.0,823265.9231171594
3068241300058200716,7548500.0,93087.23362027398,5856892.0,93248.849315159,7514823.0,101564.61858394329,35678177.0,301879.8937340986
3068241300058200722,3790938.0,46931.726189199195,3167068.0,49785.11710916984,3749178.0,51757.37635275446,17662364.0,150398.37290205748
3068241300058200725,14876280.0,193442.99970118675,10516243.0,168371.6618350214,14676498.0,201046.9547918713,69887922.0,587332.1076216514
3068241300058200727,8225233.0,105373.94132956424,5837798.0,93748.38637955334,8119766.0,110521.62539651529,38685582.0,325484.2814956569
3068241300059100041,16384024.0,209690.9131275498,15233773.0,227221.01536877223,15690851.0,215795.0069665665,71642336.0,571999.1014851036
3068241300059100046,5657690.0,80978.92759258387,5469197.0,115753.24835739481,5596879.0,84494.22463447256,27608097.0,307892.48860874044
3068241300059100052,52927868.0,724057.6398008025,41052946.0,736542.1787898864,49918759.0,734172.2650410337,241108882.0,2157561.4978789478
3068241300059100053,13747689.0,181066.63407667086,10420331.0,157796.2109809129,13006276.0,185919.58063549528,62119863.0,468804.65763439867
3068241300059100054,34430004.0,424880.0770344928,32368036.0,581549.4734366288,33409881.0,435813.5530080462,171528213.0,1622339.5404618897
3068241300059100056,10668819.0,149929.21158479332,7562428.0,140153.44680728723,10167211.0,151151.94735721184,46723027.0,436703.2140469316
3068241300059100059,18006308.0,188278.22816606658,16536887.0,238593.2628825481,17210241.0,197380.49330782643,85831675.0,664796.6976717646
3068241300059100060,12429371.0,172179.92726378387,9422201.0,172904.13948149548,11981026.0,182134.62923546595,55132772.0,516418.9386646806
3068241300059100065,17155226.0,233408.18893886302,13765061.0,245174.776276896,16310455.0,241109.07625176173,79210650.0,714110.4659300486
3068241300059100068,6280964.0,83515.41314158395,4686802.0,73625.23259582452,5927047.0,84849.10899797088,27370426.0,220279.8231629331
3068241300059100069,16070905.0,222727.02823139826,14403937.0,237875.43911141442,15342034.0,228281.23003654878,72010169.0,617037.9932114453
3068241300059100073,24776118.0,268452.4555693285,21123139.0,286205.2395077321,24161657.0,281558.8139889678,112264342.0,843170.4637173114
3068241300059100084,9107893.0,126848.67277358018,7901686.0,125741.36939083744,8313973.0,123947.55524024257,42388234.0,361592.8563175817
3068241300059100085,36319093.0,491498.6296337199,31734793.0,495447.970094445,33418115.0,494673.28277009644,169708109.0,1410848.854026471
3068241300059100087,20866930.0,224732.45791715427,17954929.0,257686.85790948782,19747676.0,223510.9704736321,99716535.0,776962.5588291187
3068241300059100094,53901650.0,740706.1267133437,42392552.0,687739.8808206682,50047526.0,744117.7787517165,248396699.0,2113940.970974478
3068241300059100098,9473693.0,130977.14985058378,8718277.0,155986.26325061484,9041371.0,134087.93596111904,45024252.0,404272.7619627082
3068241300059100103,13314001.0,189303.63990750155,10194680.0,191086.60538217556,12798883.0,193895.90408717032,62296507.0,600384.3979699515
3068241300059100105,4880884.0,63707.73734491748,4035092.0,65261.76641237609,4603241.0,65709.34388976492,21793968.0,197020.82578041198
3068241300059100108,5108499.0,69785.9786044221,4958015.0,91719.71445089916,4851101.0,72348.09019456634,24456148.0,230556.41166637608
3068241300059100116,4917414.0,69552.494526897,3838292.0,70363.98257427778,4743993.0,71441.04222118319,23229360.0,230722.46987840155
3068241300059100143,27514556.0,374519.74250660336,22485466.0,352559.412718808,26211143.0,388039.79803076846,122223759.0,1013177.3656836583
3068241300059100144,12115428.0,167380.40792033484,9463147.0,149698.81345762158,11462869.0,171213.09799953827,53521754.0,447571.7869107061
3068241300059100148,12836270.0,177938.39341849062,10199237.0,161198.63950016274,12167334.0,180853.65382413732,57002398.0,467193.13155644294
3068241300059100181,22722152.0,328353.4571069596,20573052.0,379148.94262804976,22206629.0,344972.9419734753,104821635.0,1032390.8724984521
3068241300059100183,183274017.0,2605966.9410129637,183047137.0,3253003.518701827,176403770.0,2730720.126092326,906181543.0,8611853.34264591
3068241300059100191,24034611.0,344994.17951681453,19174326.0,355119.8637472706,23698130.0,364099.6478339496,111044760.0,1063303.905791386
3068241300059100197,10188668.0,148574.98736867335,9623992.0,177691.1808728193,9952962.0,155390.64147381528,46633090.0,456367.64278705424
3068241300059100204,31379791.0,391638.7969232478,26579586.0,402006.94597417355,31377684.0,409425.7256475857,148108852.0,1242240.372575155
3068241300059100211,15687125.0,187442.49946595263,13862546.0,214555.56327778316,15541232.0,197464.01315272346,71522703.0,563338.6454613314
3068241300059100212,143154269.0,1812041.709245612,138709090.0,2015998.1190038105,137439289.0,1886453.3247841047,644358016.0,5042703.093611503
3068241300059100217,3425789.0,50247.26657960348,2912488.0,46090.46138030014,3244324.0,49077.56406514464,14487211.0,125719.26075285109
3068241300059100230,19891365.0,279438.7737355646,18226285.0,332054.9119638148,19390017.0,297326.15637653734,91844234.0,846330.2789331861
3068241300059100239,6767146.0,74427.47869740821,5520088.0,79231.84334801426,6685606.0,78569.25175040035,30447966.0,217115.75388132743
