,Anti-Rabbit_raw,Anti-Rabbit_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass,PolyT_raw,PolyT_high_pass,DAPI_raw,DAPI_high_pass
3066066200061200127,24687301.0,208301.5815946203,25793636.0,196853.09131906208,78943812.0,645774.6680786752,15035802.0,232721.25575908698
3066066200061200129,146178947.0,1268917.9736050046,155528970.0,1218971.1902025663,475813650.0,4097824.8798322445,91096346.0,1448899.9544927883
3066066200061200130,111136138.0,824787.7824659192,113024333.0,787949.6174262125,364658479.0,2542898.83882167,67099212.0,855998.8154716626
3066066200061200131,46903898.0,390231.2216131849,48723350.0,369946.32354126556,162935866.0,1201552.1578937767,32048664.0,467230.5111338676
3066066200061200136,31869275.0,261574.4686956146,33593146.0,252914.98977113928,107279861.0,839757.246993493,22658352.0,341492.05082664336
3066066200061200141,26479868.0,221833.71612005937,27497822.0,213494.6513765294,89765859.0,679576.9208722815,15777664.0,228632.2462851425
3066066200061200148,61187279.0,508649.5471951713,62995511.0,487092.09237258876,216455077.0,1775239.4773300677,38013891.0,579363.9111280176
3066066200061200151,97740259.0,847023.970156043,102699348.0,797959.1925490651,328646198.0,2925434.9628195805,54598848.0,846550.6162844835
3066066200061200155,55107106.0,398397.51899967925,56837331.0,382336.63616913516,176976939.0,1170700.261865507,32544558.0,395330.37555782724
3066066200061200171,35531458.0,289785.89844453044,36043387.0,278727.4871673308,119952488.0,955271.6372540537,20254938.0,285455.6066538444
3066066200061200172,30812738.0,254221.69295574742,31956183.0,239465.84260930773,100512852.0,800192.7489183007,18277951.0,276810.8776805689
3066066200061200178,12220854.0,105180.18589943847,12872357.0,103318.34072472763,40009887.0,348616.69099669025,6857801.0,103612.84163166679
3066066200061200184,27319950.0,228822.35416081338,28136139.0,217238.6331283137,91071361.0,730252.5344675543,16532426.0,251498.37023976573
3066066200061200185,45968984.0,418535.5531830162,48726865.0,396668.1691496687,151487663.0,1316137.3233760959,27119412.0,419124.3291126712
3066066200061200187,66994608.0,582440.0370172074,70498376.0,544857.5156229826,219800048.0,1853389.4080594908,38583849.0,590366.0505007255
3066066200061200191,65929626.0,546629.8298681442,67816676.0,515064.96210693824,218243698.0,1745026.717723422,39637610.0,600571.6555217197
3066066200061200194,86973995.0,768860.5437906065,92575229.0,733816.1234707712,288173083.0,2594035.7890159525,53461113.0,848909.7727861275
3066066200061200203,201237410.0,1509038.314670317,207562192.0,1449212.46399875,668087325.0,4594745.676359419,119901968.0,1491097.2750767912
3066066200061200204,40896143.0,364270.9908730733,43016568.0,339757.58051070187,132268841.0,1113772.9677402028,23463703.0,355867.36769519123
3066066200061200211,22130259.0,186131.59299215896,22832155.0,178606.44521626586,74325431.0,597778.0332699171,13031489.0,196370.73201117045
3066066200061200219,194290929.0,1738731.6927385062,205554975.0,1659160.8801274395,638529302.0,5601416.165327296,123285122.0,1924082.6860613711
3066066200061200222,25269363.0,213722.13685705716,26204873.0,204002.7170080001,84778477.0,685008.8752730507,14330652.0,218625.00164654735
3066066200061200223,111895906.0,1000460.854083272,111791901.0,943276.5267720309,376238108.0,3127753.7100373227,66631110.0,1022208.232714417
3066066200061200227,49158048.0,427379.21036475257,51483261.0,402272.0558793154,164972981.0,1371891.176419215,31656507.0,484446.623638632
3066066200061200231,89336697.0,671009.5486148606,91478833.0,643339.0244570164,291644295.0,1896368.8523229775,54160473.0,687406.3864097466
3066066200061200233,30050645.0,257356.61782379582,30836577.0,242869.97506617988,101142505.0,838024.9337086924,17172616.0,269688.67492519674
3066066200061200235,43540864.0,379002.1830118588,44791655.0,366082.88772635616,148182844.0,1206422.3609944854,25459502.0,381219.6283212457
3066066200061200236,15682130.0,135899.03869672463,15992610.0,125633.01840926154,52470568.0,429650.11180701293,8978030.0,138974.29658617894
3066066200061200241,7434381.0,67275.2632810021,7944181.0,65430.42370201056,24403832.0,204156.25976040855,4926366.0,74001.57470559819
3066066200061200245,90502873.0,786400.8368209578,91495778.0,735661.0831926613,302797328.0,2472201.424358142,50169922.0,769908.3057789903
3066066200061200250,10727738.0,95114.27548602536,10899600.0,87557.85180231242,35661167.0,301605.3044080594,5953750.0,92166.4536415792
3066066200061200251,60398308.0,539396.3876022553,61405842.0,510809.5361636804,202537799.0,1609378.8881880178,34243808.0,519247.03655656683
3066066200061200253,39930872.0,358806.273799228,40641608.0,333780.0127174969,130780158.0,1071134.0731672589,22510958.0,338554.869593193
3066066200061200255,186642654.0,1605527.2051043382,198859096.0,1556280.8079381255,622807889.0,5235912.5283443015,129944949.0,1958204.9222253477
3066066200061200256,50806024.0,451851.71975866205,54377141.0,441305.58472147386,167597111.0,1411592.1668664857,35709198.0,556395.1176889634
3066066200061200259,28001849.0,235921.9767041239,29277962.0,222279.1337877477,92647413.0,732846.9755218751,18347638.0,273067.0918473597
3066066200061200262,19976921.0,162417.87961597732,20675986.0,155781.7301632127,66649683.0,514820.74620989035,12533779.0,184844.63134436024
3066066200061200263,31366316.0,250005.39651506025,32990394.0,237509.08164030782,104363304.0,780869.2857909673,21818460.0,316702.3232531715
3066066200061200264,60387314.0,461307.58242613997,61190963.0,438043.6665899918,202060523.0,1302811.9266134691,34717657.0,437505.42045176297
3066066200061200269,34085948.0,276297.9573004685,34106460.0,260630.02156406012,112584607.0,816043.7686017868,18993291.0,264668.70208695484
3066066200061200271,29368862.0,229809.23625666776,30018972.0,217555.97789154242,96913950.0,637357.6843054659,18388772.0,243652.1201940764
3066066200061200278,121391005.0,744338.1052173707,124609303.0,732612.0005955106,411020102.0,2307481.4613110395,79830929.0,891347.3216244219
3066066200061200281,117508908.0,842945.8115644249,124360459.0,840892.9703354597,400145821.0,3793044.9471703153,86654290.0,1398740.6348417227
3066066200061200282,46953725.0,304218.54652618844,48750617.0,294862.8410402946,152182696.0,1078460.1966791335,28690797.0,383422.50187438156
3066066200061200287,10990778.0,72856.95375095987,11604586.0,68888.28053007179,36487117.0,285267.69249931275,7910867.0,114781.10949469208
3066066200061200288,85315605.0,667006.6025725193,88300719.0,638751.7133199524,290866549.0,1848353.0636478113,53270545.0,647230.6945692968
3066066200061200292,39192369.0,306429.89077252103,40324042.0,292245.2039174895,134284817.0,861442.8516780883,24858219.0,303380.3677405935
3066066200061200301,15464149.0,149930.78129920916,15884207.0,144610.91419881393,54364895.0,430790.8222866168,9410618.0,142048.4854123448
3066066200061200303,44684655.0,477219.659339894,44889171.0,458484.9140465732,158743590.0,1354238.4284882816,28841043.0,463875.2922784679
3066066200061200307,48014781.0,527002.3045804175,49609444.0,491290.3153510807,170823563.0,1483639.9309890738,29617576.0,491071.89831139764
3066066200061200313,14312998.0,123348.65518963034,14606287.0,116030.97879832238,46955027.0,531503.1566504454,7861033.0,164229.4915724841
3066066200061200315,33157066.0,359293.5052169052,34220946.0,343278.41194274125,120494594.0,1039362.8001115836,19000071.0,319048.0350431675
3066066200061200317,29290597.0,249196.45925857354,30311291.0,239237.60653333156,98013621.0,1130544.4186590277,17972875.0,380392.5140236013
3066066200061200324,25262590.0,268883.1723457612,26037150.0,256261.77244785306,90482774.0,768297.3031051834,15524324.0,258456.90487896858
3066066200061200328,28563970.0,254097.4425237418,29713194.0,246141.83999467135,97328978.0,1203881.6538756257,20224112.0,433217.8255654723
3066066200061200333,7471215.0,63418.99789608075,7801996.0,60839.164727855925,24605295.0,279353.24312783004,4313023.0,93209.54976178362
3066066200061200335,53095868.0,443610.57595536136,54489133.0,419529.15819952165,177641012.0,2046372.700279195,30148507.0,640775.6514757414
3066066200061200337,29189299.0,285861.73934391234,29008232.0,276195.8972679516,101958267.0,870029.8288942552,18186407.0,270706.63553295995
3066066200061200342,17119041.0,187243.24792655834,17315003.0,176337.6881579669,62081766.0,529993.1912203456,12035721.0,194938.968795622
3066066200061200343,54465692.0,458271.0711155607,56124311.0,427737.58472289256,181412377.0,2064544.7929615153,33564965.0,707110.3615075179
3066066200061200347,45634180.0,401554.15609441785,47514990.0,377497.60339807044,152970987.0,1897200.3310418064,33430581.0,717588.4603182902
3066066200061200354,73484899.0,603587.9732225095,74918616.0,567109.5203054709,251747968.0,2858927.1525845174,43173748.0,900155.1405740913
3066066200061200356,96021391.0,1000886.6942993151,97818256.0,949965.1885723585,349310490.0,2902625.707127945,58506782.0,949547.434253345
3066066200061200357,53915609.0,448335.6030684541,55513080.0,424694.085173656,180041045.0,2077719.2412988972,33128032.0,691253.378241029
3066066200061200367,17868706.0,153596.71143636212,18658308.0,144746.48961062418,59564032.0,717657.6473259625,13260498.0,281977.88863621565
3066066200061200370,41809955.0,338081.13187116757,42807952.0,319773.01104906027,141923170.0,1691408.820230909,24539631.0,512814.740437541
3066066200061200379,54919838.0,450154.96499009815,55925950.0,420670.3186974576,182642902.0,2041700.0236755712,33581693.0,693592.8351559197
3066066200061200386,10628241.0,92746.29246117563,11169635.0,91815.85725194939,35543137.0,422472.7405337114,8203237.0,174795.59710476588
3066066200061200390,20481569.0,175295.21242439304,21498793.0,166090.63191832474,67258046.0,810303.5176150815,14941608.0,314859.2741100527
3066066200061200394,64569661.0,553324.356938496,67813258.0,534891.921707762,211656539.0,2491363.0433054017,47672475.0,1014901.4709949665
3066066200061200396,50210961.0,422906.8875462448,52389385.0,398278.6977928786,164316300.0,1907448.9254998441,34336454.0,716218.3867848058
3066066200061200402,40005885.0,419945.1110288366,40625388.0,399742.89893205505,148432020.0,1255380.6639668662,30712492.0,504379.91621018446
3066066200061200409,173575586.0,1483761.114558404,173847155.0,1392106.296517319,597713292.0,5013226.709478619,121951032.0,1833588.6637208313
3066066200061200415,38174013.0,398868.0092860675,38657690.0,378642.8785153598,140345977.0,1163953.5716922912,30793580.0,499854.8259696901
3066066200061200416,42533094.0,332763.8508711721,43524758.0,315748.2907542758,142491831.0,1523348.7146081766,25486412.0,525295.3114498333
3066066200061200418,24953667.0,255347.530040032,25291713.0,235569.33058728004,92872503.0,765192.370132723,16548227.0,260158.15199938093
3066066200061200419,52628052.0,533109.1793993891,53735369.0,497309.21496849845,189562037.0,1498235.0854721232,33229280.0,530219.8763516567
3066066200061200422,33128134.0,338206.0013208217,33762581.0,320660.80482170486,121366691.0,970158.9909093322,23531770.0,374522.8293986428
3066066200061200423,23108525.0,242462.59282557535,22785811.0,229267.91059384166,83800976.0,729403.6073187073,16727677.0,269764.84879268747
3066066200061200424,58029017.0,459689.5589947591,60418841.0,432310.8103937718,193397527.0,2062811.861258449,33812589.0,698679.5156095717
3066066200061200425,78669430.0,662333.5466770421,81614166.0,623951.361154168,251929285.0,2957954.8213675064,53074500.0,1113872.6606381275
3066066200061200426,56278254.0,462787.0840881605,58628176.0,438014.5652320227,185311934.0,2153960.564535795,38052973.0,792696.4241973225
3066066200061200430,8778372.0,80889.6483326484,9125992.0,76412.15605514662,28248131.0,327539.853531649,6214489.0,131621.65550679807
3066066200061200442,29511800.0,314025.53136700543,29052406.0,295147.0347699646,106797580.0,941335.7744532548,20905424.0,349116.32605288207
3066066200061200446,94502124.0,947654.9719529835,97009537.0,891369.8430893158,343038969.0,2664175.212691069,63640186.0,996534.160711519
3066066200061200450,31995169.0,267076.8420642962,33011716.0,245267.1923140841,102498543.0,1155686.5446541333,21314745.0,444645.3445239926
3066066200061200453,24016062.0,203806.76545890482,25146894.0,194929.27511827555,76858483.0,907859.2495830593,16592137.0,354046.57878891466
3066066200061200454,63044645.0,634043.5923384381,64490268.0,597107.9206002599,228764885.0,1806796.04099892,45470297.0,720317.3419390409
3066066200061200458,17606912.0,177294.999366005,18282077.0,165615.74422496484,63423334.0,498638.9977377404,10934145.0,172018.99277840886
3066066200061200474,11539642.0,120304.2854718946,11396749.0,113338.31181865046,46227571.0,513591.1310668188,8555546.0,149789.68809522368
3066066200061200477,78497321.0,815347.0397037747,78368438.0,768332.7579268024,293518926.0,2689912.705142281,56352128.0,924854.4253638046
3066066200061200482,21285250.0,175846.04507648203,22114441.0,166298.6068671852,67656690.0,779154.447850628,14368582.0,307273.55891276296
3066066200061200493,76608715.0,612963.5632004301,80145963.0,579798.8751024284,272809839.0,3107354.510213715,45479287.0,933792.5161754937
3066066200061200497,5071636.0,40264.08687104981,5310008.0,40283.99814754233,16203431.0,191479.08441988143,3504477.0,73326.4190681478
3066066200061200498,50361563.0,410116.31554430217,52524425.0,390739.0862063586,161580957.0,1830104.6891193364,33813136.0,700254.268174798
3066066200061200503,45020027.0,353648.56195832737,46597723.0,345008.25031030044,152533053.0,1601688.5936156062,31539910.0,644629.0875381104
3066066200061200507,48040383.0,376311.60029608215,49924430.0,350679.66966912616,160523689.0,1642676.0730367512,28280171.0,568186.7416103194
3066066200061200508,82796852.0,826687.1676716862,86746313.0,792024.2203536188,302102157.0,2401173.3138212934,50632733.0,797456.7169681528
3066066200061200528,108622123.0,836522.8473258342,113027464.0,809460.7621105341,378912303.0,3119200.981148069,72530546.0,1102700.7862649704
3066066200061200531,24525342.0,195683.30185678732,25521358.0,181863.71789879753,79153211.0,841110.2868291168,14486526.0,294852.86917492014
3066066200061200533,19761092.0,196130.0766340456,20764589.0,189482.05195889485,72827517.0,554191.5523942829,13992283.0,224242.8933769974
3066066200061200535,37213465.0,376904.40507714706,37961663.0,359465.3484331145,135892860.0,1131451.6895790545,25087633.0,410937.6191225836
3066066200061200539,28898183.0,224659.0735913961,29758537.0,215769.8539121485,97447685.0,1040519.3776354957,19820592.0,407095.89807359845
3066066200061200547,75584354.0,622620.6635411672,80083118.0,596033.2777305469,249827633.0,2851670.3210395393,48468474.0,1006117.4477814403
3066066200061200548,75485145.0,758709.6142895294,78455428.0,713036.7766507376,276636019.0,2175242.1456547356,49896918.0,783956.6181896887
3066066200061200551,60151087.0,472221.8290309548,62361381.0,449541.9015604372,206595497.0,2181374.24525709,38110241.0,766768.6460581969
3066066200061200552,59158995.0,587735.8483798101,62427651.0,568464.8330787907,224495945.0,1742698.7961000148,45576476.0,709099.3274333543
3066066200061200554,3866573.0,30524.520038805425,4086170.0,30593.48819631592,12837390.0,144961.29837362812,2352999.0,49550.31214926616
3066066200061200556,80351700.0,634200.1988145234,83450926.0,609885.4507330013,276066487.0,2231765.474030158,50502333.0,766324.4482363682
3066066200061200567,4545897.0,37569.27551836246,4805796.0,36409.87641777733,15076574.0,168900.18726049087,2715031.0,56718.75158366634
3066066200061200573,59573442.0,461693.3093955114,61391173.0,444909.0397133228,200753238.0,1564778.397232799,35471760.0,503471.93376879924
3066066200061200575,24747108.0,211218.68122086202,26415562.0,206605.8711819693,81995692.0,952935.155238687,14842902.0,314349.56027460063
3066066200061200576,73952890.0,615077.8167927974,77586915.0,581707.3241750695,246125738.0,2787941.070802454,41403952.0,857175.9512456919
3066066200061200580,33859145.0,264704.63804830855,34766455.0,251425.85031024777,114919134.0,1203913.0951371253,22008439.0,440596.38035922416
3066066200061200583,37987958.0,308074.7751487862,39555235.0,292872.43892286933,133268225.0,1502875.5716945813,22629196.0,460515.66282612336
3066066200061200585,117811427.0,966494.0705865202,123525653.0,929082.0796771972,401212342.0,3363364.972854662,70619525.0,1082448.6912582614
3066066200061200588,59662049.0,609756.3969620846,61760777.0,566876.9652167705,212446236.0,1683930.8116415585,36910374.0,587121.8237788477
3066066200061200591,20177524.0,161611.674782177,20729042.0,151003.37859434035,71049334.0,757790.0058182802,12328497.0,250050.13602645436
3066066200061200592,25579544.0,202271.28647634882,26328518.0,193446.11668961155,92613109.0,996853.2527342362,16084614.0,323480.56269128836
3066066200061200595,35885857.0,296113.29491398664,37264738.0,278169.73080532235,123313035.0,1442751.2501082509,20740099.0,428398.34937042266
3066066200061200600,72486013.0,568638.5675069909,75516077.0,541766.781231201,243908170.0,1906804.8620006652,42825675.0,617847.2730825751
3066066200061200610,4694426.0,37239.490914454196,4813128.0,36028.770677613575,16355198.0,171722.49720301136,2883313.0,57397.19405752591
3066066200061200613,13372207.0,106754.97022273277,13485623.0,96625.67641089506,44597676.0,464424.6795565511,8122059.0,165663.1182059187
3066066200061200615,59382157.0,511346.5197075218,60751879.0,487536.5527065798,205821830.0,1597678.7202501534,35548158.0,502708.19791128405
3066066200061200616,4679702.0,36681.32434752479,4711455.0,34432.52628563216,15680198.0,168201.18782627137,2855363.0,56654.41435175495
3066066200061200617,63596737.0,504438.1849004353,64760354.0,473557.9305859165,215191730.0,2279816.961498729,38641902.0,782626.6554007974
3066066200061200618,56850344.0,581237.7741225323,58775824.0,549504.2645783869,211190549.0,1784939.8531634635,36924315.0,594734.4824540041
3066066200061200623,46868683.0,481197.7933676363,48252469.0,447908.354287019,167636287.0,1368619.28565889,29434843.0,469814.2522900316
3066066200061200624,39916479.0,318629.0213104259,40568331.0,298564.00010032393,134772518.0,1424672.7452741668,23689739.0,480059.9454810165
3066066200062100046,45220662.0,376724.38565819705,46403719.0,356428.74821438396,149661235.0,1225476.1030701003,33616334.0,520824.63388137566
3066066200062100050,83884905.0,714007.5200403583,87191678.0,684297.7238236134,264866820.0,2020439.5851591153,56962904.0,742959.461514694
3066066200062100053,35746606.0,392194.6161753706,36901716.0,364304.4457543021,113055392.0,978051.0015774259,20229435.0,329415.16762036097
3066066200062100055,22131089.0,242668.39497948467,22786409.0,229159.0430425811,70357859.0,602767.8306326502,13774036.0,223676.39833035294
3066066200062100058,86193352.0,965363.8350037285,89895645.0,913004.0875230329,269846499.0,2499494.6387041234,47872462.0,797603.9749955402
3066066200062100067,4891193.0,71962.12685287722,5055399.0,64360.26364861337,14658580.0,138153.6178214891,3196741.0,52126.964555909646
3066066200062100068,57709643.0,823012.4283682412,59415908.0,769271.5781409172,177762772.0,1621165.07255343,36646592.0,595823.8666512993
3066066200062100072,31588713.0,345363.45782390045,32489407.0,322966.3680658964,100455335.0,851745.8900767788,19932083.0,330230.79385619593
3066066200062100074,46856982.0,506669.4814396285,48507311.0,477685.51051056327,148964353.0,1274073.5904151518,27348684.0,440958.4851636215
3066066200062100081,42847954.0,359566.4813246398,43715751.0,342450.2210433793,139023496.0,1159478.862995625,29145634.0,447700.669286907
3066066200062100082,30191510.0,367751.83336019795,32164717.0,405368.1344163882,104088974.0,965099.5999255852,23215439.0,370201.7982569069
3066066200062100088,33084271.0,381576.6714017296,34746575.0,363829.2339377992,99038292.0,992174.533965297,22537145.0,382588.6479989451
3066066200062100089,21594817.0,315541.25928796805,22746171.0,297913.89543638536,66004638.0,606478.304698508,15618600.0,261479.50931519427
3066066200062100090,163890890.0,2378937.6220650286,171426533.0,2236608.9550394025,504731475.0,4728919.6334282635,111770668.0,1823135.299244865
3066066200062100091,13453344.0,181114.23008289974,14285775.0,178282.24574324535,40795903.0,347742.03552495025,9398577.0,142699.86552683782
3066066200062100093,19185122.0,209096.1403922188,19744702.0,195421.16371609483,61516016.0,541868.5020352387,12656343.0,206754.0243045322
3066066200062100098,19608688.0,223423.69054347606,20165169.0,224408.78161936344,63682954.0,585150.5634497948,13264353.0,213229.23366735954
3066066200062100104,6179360.0,48427.400831053994,6404128.0,45433.14086305382,18853168.0,132725.030270342,4050498.0,50415.0322972026
3066066200062100110,35920650.0,410112.95411742694,37349451.0,381633.9200604844,107762310.0,1034485.5679968491,23314080.0,387260.9571414562
3066066200062100111,33911533.0,282571.9288478488,34574243.0,272512.46828118304,109928166.0,905800.6239236302,21981700.0,337978.04794906074
3066066200062100117,42569477.0,456297.3387472114,44363322.0,435848.4568002793,133564306.0,1151366.5675415872,24744402.0,399272.49327421765
3066066200062100121,104869786.0,1129761.8355950117,109631935.0,1078729.5404208398,336356470.0,2949913.4238017728,69342983.0,1134527.3696912413
3066066200062100129,51979216.0,750789.6235279585,54480891.0,705668.368048788,160146405.0,1458214.7216054853,32767255.0,528072.3994485796
3066066200062100134,4729443.0,45144.19257017881,4771009.0,43572.525902791866,14486554.0,112346.37347101576,2743983.0,37200.46170952064
3066066200062100136,38308143.0,431768.3319975122,40045940.0,405165.99700289185,113718427.0,1052295.506559972,23389667.0,388338.98553992633
3066066200062100145,73329410.0,1077809.5469315862,77939465.0,1018914.1080820174,228637660.0,2158203.597688855,47476118.0,787918.5947602887
3066066200062100146,42133662.0,453099.14999454695,43512466.0,433661.3453498518,134541512.0,1196138.7181206904,29104797.0,470905.7891030127
3066066200062100147,42998860.0,466925.5238323212,44018789.0,448279.0848721202,137001740.0,1234891.7769822176,28492598.0,464887.9097487778
3066066200062100151,4048313.0,45605.88416667518,4288568.0,44540.28121785058,12141340.0,115063.88528449854,2550808.0,42780.93017427926
3066066200062100152,49551750.0,571986.8158946169,51480929.0,534597.1981653334,154105056.0,1158525.168962759,30108195.0,395389.6109579573
3066066200062100154,41476217.0,473894.44536038174,43827925.0,453171.06717439776,126202846.0,1209312.5356745373,25008690.0,411655.3467781516
3066066200062100159,77570854.0,850354.216718248,80413819.0,800683.6016882992,239190581.0,2158148.2560472395,44058234.0,715041.6039097087
3066066200062100162,26995931.0,193408.73366802902,27610733.0,185300.01271788657,83876335.0,564532.1886413603,15743211.0,181988.1387635666
3066066200062100163,50681836.0,736371.258207073,53468662.0,691855.2669157238,155403389.0,1411484.9572664255,29510850.0,485378.09232760826
3066066200062100164,46762286.0,513883.0398938528,47962777.0,497535.8466873461,146107547.0,1306395.138877942,27399732.0,457710.26873692346
3066066200062100168,35140770.0,392410.9641863309,36369858.0,361703.3299853751,107685142.0,983385.2252704785,20505642.0,334859.07615387987
3066066200062100171,65199253.0,707637.2742712655,67708759.0,672051.971891334,197237909.0,1401083.0290603554,37178595.0,471306.1908533555
3066066200062100172,140499217.0,2050534.1478632381,147760500.0,1930352.6631775314,437737352.0,4104049.657698638,76038537.0,1240776.279952005
3066066200062100173,11105509.0,90214.50270052708,11402333.0,87366.50536042727,37819458.0,298595.16687994864,7084555.0,106337.08298889901
3066066200062100174,59971275.0,655887.8361165668,61947585.0,620909.3561118365,185930294.0,1675869.3695407922,34888448.0,567266.5708929006
3066066200062100175,17877789.0,199349.1329683786,18533158.0,184771.12441884092,55486389.0,530904.0224540216,10317832.0,172688.39359519922
3066066200062100181,44550748.0,485061.858296399,45866956.0,466185.30993604264,137526989.0,1222386.738625953,27973028.0,450501.1492790822
3066066200062100183,35302157.0,384430.15780389035,36416364.0,364195.36326416704,110172891.0,972955.2136573924,23009030.0,374557.5925256355
3066066200062100186,9284110.0,87141.99054091483,9549717.0,84681.930650968,28019370.0,198262.59829740666,5097146.0,62842.45256414356
3066066200062100191,186270025.0,2001577.4061283893,192132530.0,1904503.315713644,562373569.0,4140890.1369062513,103797008.0,1355155.7811738632
3066066200062100196,13092971.0,194213.85534868896,13740825.0,185200.33914494514,40664058.0,366320.23269325355,7366010.0,119466.23010038974
3066066200062100201,22616883.0,334542.1999859059,23812225.0,314986.81869074405,70771244.0,653065.0196221528,12702404.0,208551.2824063919
3066066200062100202,36220098.0,398508.27321196033,37591142.0,374331.0172465091,110121765.0,1002339.0479382667,20733231.0,339106.57479832915
3066066200062100207,37179825.0,418346.7204591892,38994072.0,396652.27611382015,112078254.0,1049170.7607965406,21360346.0,357197.40528271964
3066066200062100208,36962962.0,552424.97893061,38900686.0,519108.16619338794,114735374.0,1045222.778910196,21337659.0,350957.19384711544
3066066200062100217,21501341.0,237577.35043815814,21929609.0,220495.6855720901,65011066.0,569234.2123437225,12479602.0,203004.16105949463
3066066200062100224,66100689.0,975339.3971049066,69273628.0,917712.3764120322,210545152.0,2114444.64823319,39665353.0,662617.6479395309
3066066200062100225,38413687.0,421190.42438851105,39522022.0,403650.57991291495,118514208.0,1045622.7689163105,22656990.0,366485.9540748743
3066066200062100227,55651933.0,662815.393060525,58742724.0,620969.8212787359,162636863.0,1489966.1584536722,32488928.0,549459.5186669546
3066066200062100236,18519504.0,215691.01141689153,19407685.0,200485.25200718132,54786328.0,524376.6995424803,10223447.0,170124.08203602975
3066066200062100237,156559501.0,1368286.4387897423,163756034.0,1321274.4086197237,484262993.0,3448016.7182889706,90832312.0,1163163.448833738
3066066200062100242,51122722.0,449567.38231963036,51622119.0,422956.39630694466,171416039.0,1470079.3961845299,30775100.0,480044.52819561237
3066066200062100245,16605139.0,248004.00396334007,17384688.0,234572.61964507983,50316945.0,455709.9007584038,9661247.0,158354.36879756852
3066066200062100246,24075260.0,355977.9885643398,25292823.0,333939.76801731135,80643149.0,862438.732156779,14817544.0,249746.9231368888
3066066200062100251,7364917.0,88099.97023357569,7794711.0,84204.18749949617,21517720.0,197275.7456346352,4174197.0,67518.97943456404
3066066200062100252,16945815.0,249568.66951893255,17774586.0,239536.8118902017,57011479.0,663129.5390882246,10951638.0,189083.66101054315
3066066200062100254,19711818.0,299307.69014074095,20669992.0,278418.740697917,59465943.0,551111.381035012,11980365.0,200140.8588371924
3066066200062100255,68170330.0,769905.563580473,69855180.0,723930.6343145986,202498131.0,1790032.952672488,37465130.0,614760.7194832878
3066066200062100264,19273538.0,221252.92302086006,19950447.0,207643.71345637296,59230345.0,537573.1905125026,11386872.0,189945.79219925197
3066066200062100265,48868378.0,556666.0575036822,50253265.0,522326.3589418141,150747538.0,1380764.3710792493,26670625.0,437705.12808424875
3066066200062100267,29322643.0,341840.8609850743,30071224.0,314844.96237445116,89122868.0,814574.9258327308,16302790.0,267886.9194397521
3066066200062100268,65383222.0,750423.724459701,67021947.0,700366.5702256684,191550499.0,1688686.7703040245,35864282.0,591910.4731916809
3066066200062100272,14437394.0,223758.02376904522,15186909.0,214992.02367909878,44779324.0,421020.3308362363,9049652.0,150620.6878153364
3066066200062100275,189478127.0,2122259.723785769,193739849.0,2015695.0740083277,579475112.0,4090428.85148603,117431855.0,1586143.4868188866
3066066200062100286,106764004.0,922412.5051579507,111076992.0,894178.439091046,333741040.0,2227239.172029627,69380575.0,883088.7904785501
3066066200062100287,30538479.0,357045.4086677247,31752130.0,335127.6278749289,91703861.0,823160.4346240713,17771431.0,297046.66924773325
3066066200062100290,34959414.0,416375.249751402,34937157.0,389628.2311315925,105642922.0,968214.7373764192,18848242.0,320543.2130484317
3066066200062100292,39512203.0,472296.9423183943,41944325.0,453335.32777237386,115725424.0,1048851.6172903778,26573121.0,449306.0450322338
3066066200062100294,39568722.0,435799.91886868095,41030990.0,409163.91002658516,118748303.0,1018768.7021318814,24720088.0,392820.93544684077
3066066200062100308,36815956.0,240262.9722292851,37000435.0,229638.70371194542,119821743.0,871159.6380918738,22187039.0,309574.6700881504
3066066200062100309,51853016.0,490495.6025425956,55439510.0,500089.4697338847,159617924.0,1103100.8045802524,36559939.0,461214.49229288456
3066066200062100311,40287532.0,412280.78331214894,42645029.0,399643.46473413904,125831214.0,952731.3198942312,28893610.0,398893.6370295081
3066066200062100316,61824982.0,599161.5015852647,61775059.0,579020.4310640821,192264925.0,1375921.1687599863,35648403.0,475560.90185357095
3066066200062100320,73020282.0,749448.7392905524,76654075.0,722433.0003124941,233065285.0,1777469.1113622012,51003084.0,699052.4697378982
3066066200062100324,20387721.0,134194.69269758975,20426177.0,131317.4313179472,65365624.0,526766.4208779722,11993738.0,187678.9018179159
3066066200062100328,23717535.0,174529.3004580049,23775907.0,164906.38954375434,75544384.0,705239.1155030355,14859328.0,267523.0076648116
3066066200062100332,49823082.0,605283.8908726908,50215729.0,572048.2974497768,158858422.0,1445133.0672737106,30602307.0,509619.5480788923
3066066200062100335,6383052.0,84633.19447362225,6804215.0,86090.53916891484,20777636.0,219901.89741435996,4543971.0,77491.98518518328
3066066200062100336,57294875.0,490192.23967028176,57930225.0,474329.4460921675,183188626.0,2108757.270455184,36042679.0,765748.7830565063
3066066200062100340,32681412.0,278659.3925030675,32918675.0,270834.18172108434,104995651.0,1235480.6401819845,21396294.0,456673.15734764707
3066066200062100345,47369758.0,564055.5000942191,49123045.0,540726.1011862309,155303958.0,1446248.715336171,26296815.0,438167.8128848203
3066066200062100348,12600843.0,157095.39013014574,13024455.0,153393.7578791773,40293149.0,414044.18071035715,8674106.0,168212.4859919471
