,PolyT_raw,PolyT_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass,DAPI_raw,DAPI_high_pass
3068576400111200012,198253427.0,1476647.0885886683,23074513.0,227354.51669495495,32562411.0,290778.894195191,145174802.0,1540947.6257809452
3068576400111200014,790077424.0,5272829.945314434,53330156.0,498746.370139572,107294730.0,962909.644670666,720519086.0,7309810.851193177
3068576400111200015,850529499.0,4764904.832371681,74070235.0,899477.3477965104,128687226.0,1163889.1234133565,659981656.0,4907116.288623905
3068576400111200016,1235695788.0,6659284.852560933,93946838.0,1101272.0431930332,160812254.0,1340375.4483593528,1122174859.0,9334171.092424488
3068576400111200017,756093025.0,4366673.399149115,63560946.0,783255.8110617847,105894830.0,1026669.9543737569,731963401.0,4997041.314112123
3068576400111200020,1115311554.0,5245719.555798532,103935656.0,1326267.465200915,165851103.0,1290998.959312451,1078575371.0,6716959.750818952
3068576400111200023,1437269317.0,7425850.984615998,80728630.0,774250.0307068425,183175489.0,1561756.1229110688,1320264800.0,9670973.07919924
3068576400111200025,2421078155.0,13879320.490259146,120032550.0,1188837.3001605729,271709731.0,2051489.8547630007,2757073294.0,22326953.69533715
3068576400111200028,429767810.0,4950234.942740442,28103540.0,291127.6422872067,54320913.0,574550.0464800585,430194728.0,6176958.655152701
3068576400111200029,871168266.0,5191756.090243094,48538135.0,505252.6721194172,120938764.0,1074003.5923623838,944466611.0,8329382.982747193
3068576400111200033,1379440847.0,8940416.231070552,78968752.0,771462.2894090335,214784995.0,2204007.3787541967,1353845319.0,11625013.778377341
3068576400111200036,1074167685.0,9785348.858270904,61439868.0,642062.5722678227,122822546.0,1172453.2970304778,964411185.0,10102729.192765953
3068576400111200046,623455340.0,4866205.248228321,32948310.0,327550.1595577606,91040678.0,962603.3480730666,823963548.0,7640059.2395442035
3068576400111200058,734358374.0,5074661.122698155,27886794.0,278520.5414133691,76261936.0,669493.9125183151,947504824.0,9776687.753402997
3068576400111200059,895725926.0,4944233.323911929,27774770.0,275739.4864649028,115071938.0,783739.6261430252,1300230089.0,9234034.454546155
3068576400111200063,549856761.0,1939106.9925137463,18380947.0,181904.33494999766,74254099.0,454876.1658810772,756593011.0,2974093.512510352
3068576400111200064,1560711272.0,5092246.767822761,41738866.0,403268.73558520875,173715336.0,1095265.1674257326,2302738279.0,55908741.77045781
3068576400111200065,1164046756.0,3717772.1052430137,32567489.0,313233.57084766077,130004313.0,865378.755507358,1791871575.0,7190197.537150459
3068576400111200066,626021049.0,3724066.6114541264,24171368.0,207175.8076369551,86829904.0,762505.4903357563,810479889.0,4645458.311611085
3068576400111200067,1922574626.0,7569691.782931376,54994699.0,518633.85735430196,211251875.0,1299465.7513509651,2848266796.0,17192364.982652895
3068576400111200068,1411370731.0,5248453.167626243,36964223.0,368055.39888534247,147684946.0,890886.9834516466,1984292250.0,66201626.21964706
3068576400111200069,1002812095.0,3835971.1913797623,31614936.0,318909.62052886287,130131498.0,863984.7924831889,1469614145.0,7337058.750123519
3068576400111200070,81274369.0,906490.8612453036,7041029.0,66619.91128888135,11509799.0,133951.24177739158,68395128.0,1079625.747742136
3068576400111200073,1856830778.0,6539905.603830869,51330348.0,500164.66029130644,221510777.0,1316671.1251082437,2730679731.0,12037799.045449752
3068576400111200075,1196874968.0,3242106.436563018,32375980.0,307990.1245790438,134968952.0,855121.4260697018,1684180702.0,44151391.19846969
3068576400111200080,1139786694.0,3470918.353870361,30799010.0,295042.02488683787,126458245.0,867233.6638940515,1765784691.0,30374181.63551656
3068576400111200081,1730972766.0,7133279.785944283,46732205.0,468681.1181466219,198357669.0,1239203.3947888515,2549122726.0,57104886.99580536
3068576400111200083,931006437.0,5179355.734221934,59248847.0,557765.9011392071,153623654.0,1559800.8726674644,848293237.0,6508528.998087571
3068576400111200093,1449504890.0,5127383.6347492775,40560873.0,388738.21304592874,155501401.0,965017.6961695692,2126168658.0,28329011.97585686
3068576400111200098,113727326.0,832141.3750549303,7596011.0,72891.34741804573,22418152.0,284722.1120457071,89645706.0,855674.1899535137
3068576400111200102,1163820368.0,6135972.56795821,31671567.0,308646.17626970814,122440182.0,806993.9494195654,1771760238.0,15197921.467277054
3068576400111200106,803589954.0,5357237.687568309,47265842.0,465418.31981793395,128122233.0,1298997.0136833142,735485979.0,7119550.245566167
3068576400111200109,1978896935.0,6056532.515908462,56268416.0,546950.2154944566,242228381.0,1442565.4887156552,3272873926.0,13610884.35863407
3068576400111200111,674452851.0,3139602.272006993,18564373.0,178929.06280632102,85629137.0,377169.4926405663,661463710.0,57465708.92675398
3068576400111200113,1178910099.0,4685594.400194838,35043953.0,338659.1810718116,138946097.0,854427.8189690153,1676976814.0,8831629.579329787
3068576400111200115,1561776353.0,7491712.118867923,78790424.0,744900.7910791608,217898306.0,1948068.9325493753,1481256399.0,8885636.19693071
3068576400111200120,634390043.0,2888002.489264016,16166522.0,162059.40058252693,67608013.0,556194.9414476628,510142293.0,20858933.05367697
3068576400111200121,378420014.0,1603035.1595287197,10739021.0,103274.00306609497,48283417.0,275166.46428569756,334737939.0,12904606.41510095
3068576400111200123,1600222039.0,9330138.269016266,49702155.0,506893.7814266798,187596404.0,1598715.5537450956,2236929804.0,16670107.755687231
3068576400111200124,2280617920.0,10042927.38707224,152023400.0,1878530.4881580817,280863701.0,2384302.4573541344,2175408333.0,12062717.194267625
3068576400111200127,1429246463.0,5662669.3298413195,36446257.0,379641.80250971316,160259598.0,1100040.4906227477,582105258.0,34806667.0225132
3068576400111200128,2072309565.0,12195404.863015456,69062399.0,689636.2086831111,277754242.0,2398355.2477191295,2968476506.0,21902889.415081367
3068576400111200132,703912264.0,2900204.101304136,19383236.0,192227.57070706785,91073185.0,551138.1908834977,388990756.0,44797525.85470704
3068576400111200139,284902246.0,1618808.4340106715,10080322.0,79497.25943771607,42343803.0,234208.75545025023,408137178.0,5359954.752203875
3068576400111200140,1384128891.0,6642002.829504982,59011764.0,547094.9030509137,142104717.0,1092074.3513757475,1547638762.0,9099517.245301638
3068576400111200142,1001736650.0,4494564.101505743,26146273.0,256717.48607039917,117270774.0,687116.5585365326,414797500.0,32943341.593390286
3068576400111200145,525921114.0,2513059.848133582,46566475.0,535892.5468591632,67104952.0,514327.8834584848,421473788.0,2505897.1697503543
3068576400111200149,1312752711.0,5188543.181983727,62309633.0,496106.6939682619,154797246.0,1259006.4708353095,1535668534.0,7305457.599324837
3068576400111200155,1142711891.0,4650888.459010924,45086284.0,341999.6286978284,127423230.0,758026.9217651946,1154606731.0,5690442.226847838
3068576400111200158,1078579996.0,6816640.391978985,34563793.0,274094.64219636074,139555603.0,1200239.054080768,1679887591.0,51487646.68889373
3068576400111200160,1577894522.0,5427843.827639879,53669331.0,399160.2196959941,232201567.0,1235005.0680678403,2250364713.0,34811153.82397708
3068576400111200161,1098142857.0,3466919.8531487165,59380781.0,511796.5229301593,136880896.0,928751.7725584558,1228625113.0,4088609.8282361594
3068576400111200162,742283495.0,2073877.2610326293,24089307.0,170138.40700940244,105357604.0,622970.2673478365,1155848439.0,20236171.752711426
3068576400111200165,1003188973.0,5270826.0217047185,37843719.0,357732.3067414962,105297308.0,762289.2191638708,1119194923.0,8828215.333527181
3068576400111200167,374628061.0,2017937.4099162123,31862019.0,360226.26801130327,54718661.0,580192.0785249682,390151187.0,2129256.6271384424
3068576400111200174,222683463.0,2540549.924751258,10453203.0,107985.61274321027,30408933.0,442079.9718755054,333707290.0,4441765.880976068
3068576400111200175,943097075.0,7675922.927629714,42531437.0,440910.89014582883,119673889.0,1109884.4366146328,1372361289.0,12869864.899436671
3068576400111200181,412816379.0,5336207.65964877,20518080.0,208386.6618542431,54390273.0,772083.4361963507,521319233.0,6440911.4335140465
3068576400111200184,1843498523.0,11956060.450702861,84347542.0,947234.1601356906,217251910.0,2481294.6027298584,2344428472.0,17524062.064044967
3068576400111200187,941323967.0,7535039.6500697695,46050439.0,500161.94161369454,98781139.0,1220566.6017444672,1157770162.0,11496632.699749995
3068576400111200190,770602223.0,7339419.806521319,41044966.0,467124.39384331944,91879686.0,1197375.6383568603,916363383.0,10850402.813191067
3068576400111200192,679121703.0,6238781.421914926,47700602.0,544181.101837117,86171495.0,1045349.3594027029,748053912.0,9194530.554894164
3068576400111200194,1723509703.0,8669017.472033724,68502173.0,626530.7502795493,244840631.0,1578950.6506104902,2361423516.0,14161013.880802656
3068576400111200198,412982722.0,3639778.4201368606,21609048.0,204707.62322381427,62283859.0,673292.465964798,525147260.0,5720479.43375521
3068576400111200210,1091511396.0,5622113.265684577,58346153.0,543843.7702589417,147757354.0,1067324.0914948462,1353677781.0,9444357.752983503
3068576400111200214,898785396.0,3003553.0574410167,25886160.0,245776.2917313627,136489963.0,741148.130208879,969577047.0,78831004.06910841
3068576400111200221,1948625673.0,6701193.045060737,52098839.0,480725.9731418317,260706322.0,1269370.0236516292,964198523.0,82465126.67210518
3068576400111200225,1585893104.0,4618274.825031886,40894774.0,381698.7863391862,225314213.0,1194048.3393161935,586770653.0,43365098.01875165
3068576400111300061,1244581132.0,3473315.494959073,32075180.0,312764.59741986846,131370660.0,786613.7225366845,1293017132.0,101053368.40703434
3068576400111300066,1786941026.0,5263979.48687558,47087273.0,400073.58629425464,194382569.0,1106864.6452943413,2210327381.0,72848625.54624233
3068576400111300069,743856192.0,2395708.7901979745,19780487.0,194283.69261291495,78887935.0,532398.7444897614,971797001.0,27706395.548817523
3068576400111300073,719405109.0,3892609.75824281,21303834.0,167077.79960800442,77318396.0,437894.11816216237,1034423103.0,19437491.0149169
3068576400111300074,1579363743.0,5375910.337461091,43351945.0,430080.22646538913,187582437.0,1094786.2734273598,2201847552.0,85415572.86693066
3068576400111300077,577726637.0,1775103.95868675,15326619.0,149573.0110092853,66145698.0,441942.2181070762,812369413.0,39579094.04699831
3068576400111300078,295198495.0,1352825.8246881326,8658007.0,85652.50737479847,39444050.0,232860.1636497549,491985541.0,21809103.280022748
3068576400111300080,435686504.0,1699786.9662399893,11630310.0,119581.78978190591,55577818.0,352501.59810542205,509849012.0,19800171.14489198
3068576400111300082,161880357.0,831948.6715219724,4775851.0,45911.62891659338,22623597.0,136861.45168681134,277221430.0,7048321.689250796
3068576400111300085,926112516.0,3812631.008907491,26503649.0,192651.11197756568,103527044.0,588030.303027195,1284620206.0,30698334.901458576
3068576400111300088,486615982.0,1163911.169041298,13419024.0,126799.04880523037,61630685.0,398575.38095300895,729177965.0,64240209.37474928
3068576400111300089,216928221.0,853926.2037203048,6027717.0,59128.696434922065,28725079.0,180935.71263156203,315363765.0,21845736.780131504
3068576400111300090,157128300.0,1123086.0323742535,4716863.0,46016.12180694013,22633644.0,139269.52030532042,262762648.0,10893002.854085613
3068576400111300091,1495915170.0,5466667.836027927,41051550.0,407511.3749674816,189758041.0,1091182.8640580315,2229612888.0,68390874.37064928
3068576400111300094,988499333.0,4248010.526356639,26686056.0,272457.23721208307,119003162.0,713265.3198250353,1281865419.0,57531503.15011079
3068576400111300097,368411251.0,1482512.3826375394,10609215.0,92043.8268996454,41330880.0,217152.23546470032,516282461.0,20548885.79269822
3068576400111300102,1283819237.0,4788149.865673069,38464680.0,341470.1732144921,154084144.0,942767.9598695326,1873578051.0,78678710.1081111
3068576400111300110,311082852.0,1535979.6435399298,8980029.0,91260.42104416896,40979926.0,268572.45749549347,429667373.0,26220054.889705703
3068576400111300117,818972536.0,6404414.399826916,24109740.0,183457.57592770367,107931539.0,1274668.4429604602,1247307915.0,34225230.80841067
3068576400111300135,537773666.0,4173261.896873588,17960196.0,171440.29110547656,69729756.0,556411.9881918409,879226289.0,8292681.5272847535
3068576400111300136,745711553.0,3338280.281286471,20755286.0,194503.63302685018,96376653.0,597762.3721393805,1210014087.0,13537958.376703514
3068576400111300138,1388284641.0,4474384.770192448,37423516.0,343882.1845865932,183643830.0,1009951.7018715496,1542940010.0,76805484.33404367
3068576400111300142,392261660.0,1599247.5176013915,11113976.0,99988.56261289175,54740708.0,307813.3161663831,601021440.0,26379911.76096914
3068576400111300147,178419820.0,1200121.0797855104,5247705.0,46275.42956532645,27708213.0,175310.35220495338,297168842.0,7865498.350640973
3068576400111300148,338971502.0,1618250.6318836834,9823495.0,89824.07914361966,49852947.0,222334.39643141977,525963631.0,22833938.57941168
3068576400111300149,443566249.0,1356023.4427507836,12044470.0,105620.56398336316,60546086.0,347745.40916792856,506847723.0,21465190.19730617
3068576400111300154,194878197.0,1280707.794332703,5357085.0,51071.76492456141,25337942.0,117678.30395722293,317978242.0,10084858.018489262
3068576400112100034,64739971.0,614540.2175372489,16598856.0,254692.43757830205,15402316.0,226047.0658088216,13305732.0,230265.86420163588
3068576400112100041,134110604.0,1315203.174739489,34215809.0,546570.5633410664,30967759.0,452032.51343101356,30648515.0,540742.1482343897
3068576400112100046,117431969.0,1353216.4007099075,29471410.0,322799.8207463933,26576579.0,269779.48120446195,27450940.0,561355.3227346872
3068576400112100047,185374975.0,1799442.5467030364,47216962.0,733688.2278933557,42845900.0,606148.9005407506,39517648.0,693111.8241117866
3068576400112100050,140381840.0,1472417.1843641205,34627745.0,361498.50979514496,31218588.0,309491.03334921954,27733478.0,567256.4249289555
3068576400112100056,77959533.0,705769.661055134,19544365.0,301173.3255405526,17877506.0,249197.72166439443,16307603.0,283186.35423929256
3068576400112100062,83352146.0,909190.7792483846,20050676.0,216009.2804905458,18307459.0,187790.82571645654,16437313.0,325069.8134828726
3068576400112100065,61123063.0,665651.229384924,14920116.0,156559.22746814092,13662698.0,132054.73592200695,12715201.0,256783.75496485777
3068576400112100068,42515901.0,383056.00092482305,10855305.0,166854.3058989775,9806768.0,139267.8857827944,8368386.0,145545.60091258574
3068576400112100069,72137161.0,802664.6173275714,17650418.0,188816.81184388866,16160039.0,159626.00851213772,17275509.0,350829.6411427789
3068576400112100077,90895238.0,827954.2911466688,22961314.0,352403.40934530547,20769455.0,288888.4344447168,19082642.0,324785.9205762214
3068576400112100078,135995082.0,1516485.273594487,32698668.0,356009.0512212808,30199734.0,311628.81668534566,27305938.0,542340.6053307143
3068576400112100079,28251596.0,329150.0956728695,7095066.0,77779.54178681021,6436080.0,62846.37164644952,6884302.0,145551.70081644552
3068576400112100088,591177102.0,4981526.03138835,137469333.0,2046050.675667081,125181522.0,1703416.283053109,122459138.0,2003877.434942804
3068576400112100089,240200201.0,2442615.178743084,58701785.0,604863.194547686,53656328.0,516953.61437896464,46558463.0,921037.1172994105
3068576400112100102,52447207.0,507722.81727265316,13245094.0,201163.83410113386,12096338.0,169014.67754123113,11507822.0,196616.04534245492
3068576400112100104,100694910.0,907270.1109436364,24669219.0,374008.638506834,22344680.0,313667.3910149018,24509726.0,428849.57838321174
3068576400112100106,102375492.0,910550.3566882019,25629220.0,380586.1788161882,23214825.0,318958.67287832306,19108185.0,331624.213391516
3068576400112100108,49739883.0,468400.03354972374,12255996.0,181532.689562483,10878262.0,149257.1472073189,11518244.0,194645.4700115146
3068576400112100111,60244498.0,728864.6417332322,15058545.0,161507.72307207825,13615158.0,134494.98008060688,14352274.0,297256.91274066776
3068576400112100119,470615583.0,4175258.543457414,109184041.0,1652566.0670290627,98544749.0,1397540.2061620154,109904010.0,1860741.166914886
3068576400112100121,14050569.0,157116.4627171694,3604578.0,39483.29787873971,3246946.0,32603.2050087608,3463165.0,72992.64299862411
3068576400112100122,178799370.0,1788461.9928103297,44100348.0,450308.6325075019,39936701.0,376987.83912957174,33144313.0,658204.8619275399
3068576400112100133,262964200.0,2170167.565302792,65103308.0,952981.2371758638,59365961.0,793491.4221161748,55231933.0,930633.853460295
3068576400112100136,12550287.0,138186.6212432372,3258416.0,37135.28127315582,2933833.0,31269.881309705088,2957738.0,58509.94736524627
3068576400112100137,99753804.0,920598.6629046381,26307008.0,403032.54127337347,23800690.0,329576.13258533145,22913056.0,399412.8267326312
3068576400112100141,68581332.0,688914.5138394721,18040246.0,192085.0203899716,16299775.0,159553.01457972053,16631840.0,303684.00460428506
3068576400112100142,65171016.0,740510.1608965276,16861504.0,176790.2080059771,15167278.0,146812.63168508242,14951770.0,310916.5767327399
3068576400112100145,94654957.0,845574.5381076636,24878704.0,375600.33336570096,22507782.0,310180.48682402517,20848741.0,363990.3759250206
3068576400112100150,25966972.0,288107.0708156839,6868089.0,74798.89448864313,6219756.0,62088.283220733676,6302970.0,130955.32513553422
3068576400112100157,13761822.0,150114.07293694207,3589171.0,53849.71138796703,3255655.0,44891.64468964501,3181375.0,58023.53103867672
3068576400112100160,27429690.0,255771.51598643645,6975475.0,107914.96246588689,6246520.0,88773.442083593,6158084.0,106395.97277124273
3068576400112100163,62980941.0,527625.5929484428,15500290.0,225241.01793081415,14070098.0,189482.17474312626,14094473.0,241147.51252893594
3068576400112100178,123644547.0,1025933.0671524588,30266471.0,435896.6926717432,27823203.0,363457.476125101,26536214.0,454010.33120310726
3068576400112100182,139013384.0,1074595.053637995,35686857.0,399250.69535388966,31846250.0,335903.6855610773,29993070.0,407588.6614650592
3068576400112100194,163594422.0,1444668.0314722685,40611369.0,603800.4854182412,36990890.0,523459.42045079643,33127768.0,573327.5909977255
3068576400112100201,142453706.0,1111717.5332785272,37117944.0,353186.2282201509,33405151.0,295295.20681435015,30564394.0,441771.19760797254
3068576400112100205,141341106.0,1317931.6807295473,34197443.0,517399.68151701085,31627671.0,436168.5348562479,29299115.0,503200.97918955656
3068576400112100206,151223466.0,1274245.3825230552,37044278.0,543169.1998109401,34124184.0,466745.7974426477,33787747.0,562495.0695067128
3068576400112100210,243953940.0,2048287.957771516,59567773.0,870534.6277625985,54630781.0,727366.1104047294,49082637.0,825635.6863931022
3068576400112100217,183118442.0,1816020.9714703804,45106697.0,450861.584856334,41482059.0,386628.0889337238,37745253.0,742038.4325868124
3068576400112100222,22786305.0,199631.00091707957,5594251.0,81658.1815793216,5158519.0,70635.79056775654,4907057.0,82997.44170836461
3068576400112100223,265261306.0,2188905.3796410873,69143139.0,666843.0195411118,62311935.0,564282.2726934601,55052775.0,845595.6331481369
3068576400112100225,21140590.0,207821.74620421598,5149952.0,51136.030233488076,4737760.0,43016.87573878917,4691696.0,92082.12505917517
3068576400112100228,50258405.0,429895.87260491773,12016190.0,173524.83784861816,11173846.0,151101.52307306384,11608982.0,198831.20892906075
3068576400112100231,35896692.0,369089.86516477785,8832777.0,87973.82823551766,8023236.0,72783.24363402312,7051283.0,139882.22204685648
3068576400112100234,78842590.0,835385.2268688602,20455022.0,213790.64003337122,18499812.0,174459.93957395578,15884034.0,323617.1422462811
3068576400112100244,36174411.0,304168.73357143905,8899668.0,129912.23931885291,8197897.0,112103.60718769819,7612472.0,130150.17629701406
3068576400112100251,23385217.0,193822.02187651666,5792064.0,85889.70942052655,5283170.0,71148.3828727213,4655617.0,79334.26778218371
3068576400112100252,56978188.0,577606.0687044649,14424397.0,147270.18018365293,13045811.0,120994.14913577109,11392729.0,225338.06373909966
3068576400112100254,65693831.0,600903.4217015004,16443845.0,247806.39139032917,14870893.0,215859.50819375884,11871360.0,202504.6961522312
3068576400112100255,281017658.0,2251747.834468459,73635470.0,696472.8596391127,66863785.0,589464.2939939062,56167481.0,826247.4164819359
3068576400112100263,48882393.0,440949.18157051335,12401547.0,188197.42095664184,11280173.0,157024.5708902845,8686711.0,144729.02491141122
3068576400112100274,118560934.0,1205011.5238346953,30352315.0,306541.8806421843,27168039.0,257979.40897444516,23964549.0,473093.2176215721
3068576400112100276,49567801.0,554570.3799361076,13243829.0,142635.2896722812,11996193.0,121003.78786735763,10149673.0,204054.8838363325
3068576400112100279,23563191.0,205130.2804621566,5832983.0,87157.90920717934,5236184.0,70684.67670771539,4708233.0,78530.10676480138
3068576400112100284,103281574.0,932673.7499085139,25445407.0,384905.05195443385,23531808.0,327462.58788356767,20829727.0,353624.1624656187
3068576400112100290,385858676.0,3066124.4217291176,101064544.0,1016084.5124715094,91753024.0,866382.288823258,77719022.0,1140495.2967702528
3068576400112100305,25290397.0,233868.6912334588,6167820.0,95447.62850528191,5505312.0,80334.07812253135,4946968.0,88557.13261660539
3068576400112100313,123714535.0,1084922.6094395847,31109635.0,471072.38582565956,27945406.0,388824.9297800066,23833540.0,400969.4801036516
3068576400112100320,200449093.0,1651675.8862690886,52943588.0,516607.59886879195,47107860.0,427552.44731351704,42110484.0,669918.8405028932
3068576400112100321,29203305.0,267172.7279874398,7369713.0,113460.07083571622,6689841.0,96125.17888378716,6593263.0,112616.52463909858
3068576400112100325,396241727.0,3226455.4299701606,98102568.0,1351736.5293420432,89873541.0,1140942.8962143124,80179117.0,1221038.0914323353
3068576400112100344,552793372.0,5009890.061215384,139315420.0,1383791.7256337663,125859305.0,1158161.7814776164,119239857.0,2089352.0862965714
3068576400112100348,13057660.0,139477.5943735797,3499110.0,39024.122840309064,3146712.0,31934.251771204108,3055906.0,61445.1562884202
3068576400112100349,34406062.0,364450.86956043594,9243451.0,100598.02653245133,8467621.0,83396.25712125798,8337183.0,170761.10844515232
3068576400112100350,291758646.0,2526381.0855606925,77456141.0,763697.1997544826,71790681.0,664392.9864661158,70059933.0,1209043.0332259638
3068576400112100353,48503013.0,468796.3439160801,12916548.0,129562.25969220055,11760460.0,111287.35141383065,10791799.0,206449.2616202657
3068576400112100358,377474846.0,2410969.3403484095,96560883.0,974569.7847964567,88676787.0,841073.9252931674,81800212.0,1014467.0734926547
3068576400112100364,242865963.0,1695816.8171648053,61947870.0,728555.0556296095,57516735.0,652232.9998392563,51563220.0,688862.9027856891
3068576400112100365,93625637.0,654450.5486866867,24341791.0,267034.5420142528,21868375.0,224562.32054837386,22978691.0,303123.6210449751
3068576400112100367,87635052.0,601536.7575088615,22539063.0,273016.08331457805,20256995.0,231597.32895604108,17805036.0,233330.04945719463
3068576400112100370,94286557.0,617330.474697169,24192443.0,238067.7641626506,21610800.0,196216.65889025247,20151521.0,257051.62585870406
3068576400112100371,310323418.0,2422105.3074850477,75459147.0,830851.1132158414,68161753.0,703910.90684412,67717127.0,971288.5682422704
3068576400112100374,31183862.0,226434.5322842336,7883756.0,83833.44419967514,7209979.0,75018.41227048839,6230043.0,83716.39135425573
3068576400112100375,349547256.0,2741754.627099579,86552028.0,972879.6723305163,79003308.0,830995.8064023983,67990591.0,1002264.9392864452
3068576400112100377,68232957.0,465910.66376263683,16543765.0,165362.10963198714,14904773.0,139807.33737939267,14210384.0,164779.41153863253
3068576400112100379,68386594.0,600796.4790446698,16729668.0,266783.9186383509,15139504.0,219838.31107561555,15729459.0,253244.105380886
3068576400112100382,108122369.0,850148.7880365187,27295411.0,310359.1490100754,24576872.0,261609.47314417933,22922245.0,344396.566271219
3068576400112100385,67689666.0,545520.0713882708,16915556.0,189554.14401775497,15222271.0,160651.9953291191,13784433.0,208768.21964057442
3068576400112100387,23744981.0,181324.33125281474,5881776.0,66818.41462416375,5302908.0,55073.12397330895,4476444.0,68047.43099007143
3068576400112100389,94461653.0,737678.2767247881,24010158.0,266939.0762332164,21477749.0,222237.9473311567,18119328.0,269652.41486868396
3068576400112100392,113120463.0,967893.6051200614,27701221.0,429465.1048578838,24989884.0,357438.9311862267,22643320.0,357097.4942663831
3068576400112100393,180131185.0,1411071.000783476,44134994.0,493226.7740221932,39854179.0,411650.39218289626,35666932.0,541256.7403986963
3068576400112100394,71378563.0,495549.7542480994,17119827.0,167956.9270798523,15681194.0,149235.17130941813,14650456.0,166693.02913361663
3068576400112100399,94755762.0,754220.5482832578,22789382.0,351261.34599553794,20745519.0,296009.75710768613,16589779.0,256991.10622498984
3068576400112100401,39094788.0,334956.0469448131,9579988.0,149247.3355525151,8708941.0,123700.63361300531,8743212.0,140433.0778579452
3068576400112100403,89752268.0,690766.3712585868,21700734.0,242040.38885022933,19710656.0,206999.53771661464,19633877.0,287284.83625045925
3068576400112100405,74897444.0,609739.1856683369,18187380.0,277510.4890846228,16403571.0,234171.1076219314,13030443.0,204007.30574426014
3068576400112100406,185348265.0,1260795.2282541287,45706214.0,454186.7987675232,40895667.0,380654.1025646651,42278338.0,514519.8203608615
3068576400112100421,79239051.0,591144.7439633701,19138016.0,209236.3895634607,17517025.0,178806.5039023974,18493239.0,278766.8359629238
3068576400112100422,75138480.0,565620.4730055912,17982070.0,199505.39787024478,16335954.0,168688.07841974864,17807945.0,265234.15933157195
3068576400112100425,193836336.0,1679653.372787545,49570785.0,779411.8360617696,45044876.0,647097.6458768857,47654490.0,759892.0790835258
3068576400112100430,81249721.0,659398.9883430619,20266715.0,308812.42926109437,18526380.0,255726.43628274085,17868412.0,279548.8843853103
3068576400112100436,62235753.0,459143.73373426124,15238241.0,164356.99304005748,13861363.0,137301.50293544045,13463583.0,201445.81206089683
3068576400112100440,87968964.0,668544.6849770604,22348058.0,250085.83414359967,20447908.0,207053.27334963382,20847241.0,309232.8891693717
3068576400112100441,114468547.0,839613.9913024526,28168773.0,304096.57826453925,26054312.0,258539.78477547513,22366325.0,335106.0718261796
3068576400112100445,101013875.0,823134.7796116134,25779202.0,394781.02151835005,23498600.0,326685.674400536,22792512.0,359547.7760221509
3068576400112100448,22171331.0,168809.0165492269,5457119.0,81066.54215879989,4973877.0,68239.11688627096,4189090.0,63197.39248326633
3068576400112100451,76729960.0,599384.7030025328,18638588.0,206441.40327753112,16871856.0,173654.13674123478,17330872.0,257270.19426179465
3068576400112100458,107462812.0,772859.7584930608,26190163.0,279800.16770024295,24157893.0,236073.4728955325,20806144.0,300471.39961119683
3068576400112100471,64380584.0,469073.9752155191,16078103.0,173860.10261942027,14884290.0,146080.47231227066,12863119.0,193794.97287242618
3068576400112100475,46561768.0,403864.85586523765,12190276.0,190815.85603351903,11155085.0,159633.2579261198,11570863.0,182060.58110498494
3068576400112100477,56833055.0,432901.60258006665,14040871.0,151514.5951193892,12743938.0,132436.14562075437,12281974.0,181013.5941438082
3068576400112100479,84018560.0,614632.0751411668,20915920.0,228244.78969072923,19289079.0,190491.39342540136,20246520.0,288785.3544720672
3068576400112100481,88336148.0,628816.1573610223,21106751.0,223986.3940466574,19508802.0,190161.99336987344,21149324.0,305681.95012457564
3068576400112100485,53545209.0,379858.1888722459,12850063.0,137248.26648210548,11900555.0,114527.31336288614,10484888.0,152050.43465812562
3068576400112100486,85157303.0,592624.6392124086,20324966.0,215448.5753291501,18896762.0,180295.93598273242,17254724.0,240761.53349370306
3068576400112100491,15399699.0,109173.05913756919,3830125.0,41656.652911370446,3554476.0,35551.016563440295,3317861.0,47249.57884950056
3068576400112100502,86501062.0,623740.6509694975,20729891.0,219599.2625955638,19293357.0,189734.24982308652,20489071.0,297564.34577951225
3068576400112100505,160367788.0,1124523.9230832313,38533177.0,419221.5379833126,35930498.0,353632.7976445885,36274693.0,503782.8827395031
3068576400112100508,103349429.0,840182.8349090004,26481899.0,396548.819114245,24109551.0,328777.5214005538,21704489.0,333952.58157053636
3068576400112100525,40784542.0,283252.5577295289,8812115.0,94734.10389986311,8832104.0,86389.5096032527,9049341.0,118846.5434104771
3068576400112200045,24293227.0,224290.58600710495,6270542.0,95807.26028847242,5612712.0,79181.04044062404,5056813.0,88137.81323818184
3068576400112200047,53900028.0,609731.6746512281,13513791.0,147730.1297111932,12163754.0,122497.56237297977,12507849.0,259644.74462653897
3068576400112200050,93035692.0,864969.6074233229,24005172.0,369388.19477881177,21581670.0,311151.8253487565,21038632.0,367839.87189630634
3068576400112200052,156092884.0,1432899.420097051,39795850.0,608395.5496304351,35555311.0,510155.3532852351,30557953.0,536965.2188667936
3068576400112200056,108836774.0,853722.1610125271,27875741.0,301613.7016444383,24622018.0,250611.0068360654,22779412.0,326553.1107574906
3068576400112200057,58480954.0,646716.2920462214,14408769.0,155339.45931575593,13122853.0,130971.77796720443,12586512.0,264648.66837709007
