,DAPI_raw,DAPI_high_pass,PolyT_raw,PolyT_high_pass,Anti-Mouse_raw,Anti-Mouse_high_pass,Anti-Rabbit_raw,Anti-Rabbit_high_pass
3065666700055200068,3136378.0,290394.296847422,12742157.0,1106618.7664092274,7278350.0,214678.11784434246,6577011.0,197958.4216589297
3065666700055200069,12323619.0,221270.98371927068,70235233.0,679556.7474170041,32258443.0,310841.2600432299,30531554.0,302488.63512071216
3065666700055200070,13618985.0,244988.042254175,67501663.0,683825.6578582387,31347427.0,298062.54824523494,29309039.0,292242.35914557707
3065666700055200092,25830380.0,460273.12902607897,124083247.0,1173056.7201405563,56947190.0,540393.5205164528,52449311.0,470700.6240990887
3065666700055200096,23588563.0,412921.061371237,118183378.0,1242116.6114973968,50253984.0,609818.3794138816,47361053.0,495026.7295382925
3065666700056100003,4138010.0,87583.43691621945,17673093.0,213489.90526459983,8019770.0,96646.1860809121,7648364.0,84731.52564722873
3065666700056100048,228094757.0,3661556.960719228,985160796.0,8798661.367588984,482314538.0,4242062.849427676,440948062.0,3790886.4251405876
3065666700056100050,26985041.0,355159.2729444376,122575080.0,895294.137552907,57001672.0,579019.7687473093,53652067.0,514167.6500949758
3065666700056100051,29779394.0,476614.93695380137,136393894.0,1254966.733986103,65958817.0,592709.0621320837,61238413.0,527632.5626350297
3065666700056100058,17944954.0,238713.03830148527,76562042.0,567072.5212664538,36092298.0,367185.87365335156,34043198.0,327831.06396762806
3065666700056100059,14542742.0,192137.6678210312,71857386.0,513126.2833881234,34277706.0,340137.75746884174,31760905.0,300220.87010750145
3065666700056100068,20654137.0,318899.6267533247,92929710.0,835744.3379628876,44864526.0,402241.5508591442,41482033.0,356845.17031665717
3065666700056100070,13868114.0,187834.46131472374,62565735.0,467021.68050917436,29362376.0,294751.915373736,28398560.0,277021.3662131804
3065666700056100079,41771773.0,542244.3233918508,179882940.0,1335605.2278710552,83260583.0,844902.7799564439,77628230.0,753998.0052923531
3065666700056100089,43094034.0,541663.3462283999,191353474.0,1319693.8326864424,92324956.0,799401.8897465034,86524787.0,772001.1006481843
3065666700056100091,15624349.0,213001.39545329867,63917012.0,479172.4367798935,31973833.0,328626.3239031605,29156973.0,293429.75422551867
3065666700056100099,117644548.0,1407920.2451510532,538625766.0,3487392.5432763514,257226708.0,1922031.3770179765,242789088.0,1856217.1505685209
3065666700056100102,46360111.0,727166.8726697637,218547114.0,1962983.3132955781,107694705.0,982543.060511695,96761074.0,825147.9757682051
3065666700056100105,23870654.0,330334.44180862105,112129973.0,803449.1837598686,53910221.0,545515.4959059901,49284591.0,477113.69835190533
3065666700056100116,85451519.0,1105690.3672084329,398046969.0,2838852.451111489,189618858.0,1613320.7713715434,178646066.0,1556607.7451403495
3065666700056100131,31710742.0,412025.57795663684,153601525.0,1113992.9868770526,73165299.0,717536.7292048982,67434103.0,644305.2870451096
3065666700056100135,46147406.0,654794.2632174176,207309614.0,1556490.9625410438,103012210.0,1035534.8297731613,93448436.0,932612.9691351674
3065666700056100136,37319180.0,580021.7439684682,176078794.0,1583529.7708381773,84796431.0,753322.8278079731,76990438.0,663892.7359924242
3065666700056100138,13794311.0,182655.4817975697,67117239.0,505200.12057627505,33596477.0,341060.50272377743,30755773.0,298057.50584369723
3065666700056100139,28638008.0,380553.2567807972,129021466.0,951353.8175841174,62023796.0,630989.5510513604,58019885.0,552575.1033741017
3065666700056100140,3898763.0,59455.13585913665,17651400.0,153728.38710686358,8718104.0,79402.60939187766,7895422.0,67649.65896657934
3065666700056100142,26921432.0,415474.79067954735,129512727.0,1151984.350880665,63367970.0,565617.9581278353,57882721.0,493094.90464126697
3065666700056100145,5123543.0,79075.3063794361,25073923.0,214075.95575620682,12205550.0,107186.66800295218,11254986.0,95453.18999963636
3065666700056100146,32618396.0,447318.36879858293,157474285.0,1172283.50079741,78741087.0,794381.7572798242,71851222.0,708473.4071519836
3065666700056100148,27341305.0,363122.8648818161,135891895.0,1001171.6919389263,64679290.0,638420.028086296,59771619.0,572358.8366829684
3065666700056100151,5231964.0,84215.74060316592,25179395.0,233863.27546364046,12205394.0,106678.48338964801,11094468.0,94162.94408357772
3065666700056100156,147322421.0,2327595.41080033,761510551.0,6700775.57162799,368033410.0,3211474.804882413,336754114.0,2918786.284449487
3065666700056100158,71954068.0,838380.9621836793,358066299.0,2293310.6247609025,172996112.0,1302374.0694306772,163124990.0,1263837.2162723867
3065666700056100159,18259240.0,243533.35989730083,79764165.0,596764.9657899602,38445603.0,388885.551544657,35632242.0,344406.5540562557
3065666700056100165,31663218.0,416778.5788940002,162819873.0,1251516.7402087636,78711840.0,665252.4249214936,74320622.0,656848.1244191079
3065666700056100170,25871442.0,340203.21943735133,132336150.0,961986.9237526123,64965749.0,649118.4705135556,59704515.0,572859.4909387052
3065666700056100174,46346358.0,610721.5796617139,243823481.0,1797046.2963125906,120871914.0,1207373.6753547334,110646066.0,1083865.7196568828
3065666700056100175,132597794.0,1578870.027655238,683994505.0,4457647.990659325,330460404.0,2586888.7258309643,312715166.0,2527691.324048064
3065666700056100177,12314020.0,167525.35482059687,63241231.0,459220.84026149235,31518082.0,321096.2559945731,28653474.0,296004.8173952167
3065666700056100181,17016728.0,228241.21759233487,88392648.0,666155.1711467414,42348498.0,433337.5795532898,40196211.0,392484.48346202425
3065666700056100186,25923037.0,342005.8268162785,140744237.0,1058403.9599295622,68662247.0,688586.2703550159,62638320.0,625085.6807474721
3065666700056100187,118502136.0,1842243.5381808372,630748500.0,5494263.242148684,300060149.0,2593891.7764899004,275458864.0,2390557.7410184518
3065666700056100188,4955389.0,65968.55492849622,25732987.0,190779.4720702804,12651889.0,134050.2570767119,11539831.0,121543.01101500208
3065666700056100197,23498026.0,305810.2264125719,123247865.0,905706.8163302421,61128435.0,614427.1244731388,55670440.0,550401.9400757893
3065666700056100209,23121653.0,307997.5225502469,119047659.0,875102.3568507682,56691064.0,574224.8137065507,53285904.0,514455.20565675886
3065666700056100210,28060300.0,429864.7180173204,143511332.0,1239699.160608151,67716007.0,590574.236904061,62015918.0,535453.0577123169
3065666700056100215,83290704.0,1146378.9451843055,427907818.0,3273751.5085442564,203048848.0,1766189.5759631111,191518799.0,1756904.8323354702
3065666700056100238,3156145.0,41943.412982412316,16315866.0,121757.96733404102,8108046.0,80449.87088409872,7466471.0,76215.14829593246
3065666700056100244,15561577.0,312899.7962185251,84272830.0,957051.8578690211,35382868.0,401891.98181861604,34016897.0,386282.3457848062
3065666700056100249,113060994.0,2297538.9841484413,651759864.0,7468980.518753213,240696758.0,2881258.6208685352,223592350.0,2638936.402201443
3065666700056100250,40024904.0,500941.36470886436,203136173.0,1364060.1108117544,97940808.0,841602.7032935601,91677897.0,831148.1584521333
3065666700056100251,15912133.0,211995.85644894687,84601325.0,636530.4447115874,39675115.0,395718.3828915366,37359577.0,364932.20479754277
3065666700056100262,44307352.0,543822.9982017505,228550156.0,1533878.672470945,108782973.0,904179.3652055891,103612714.0,892225.911961079
3065666700056100264,41439097.0,550753.7988820585,213403552.0,1542296.1829100111,105869573.0,1036758.0848345035,100279152.0,989725.5571496966
3065666700056100266,157392621.0,2006417.9415975963,763268157.0,5079930.595903676,344879696.0,2557103.7733360855,329089041.0,2590928.3655036874
3065666700056100268,75044214.0,1031586.7119453436,328690675.0,2407428.164931393,159786574.0,1558853.4099483904,146090137.0,1527797.9993304876
3065666700056100271,56043391.0,741956.2871980632,286096947.0,2070207.0779524625,144679466.0,1454551.2075019307,133666452.0,1345325.1623370624
3065666700056100273,19736081.0,266247.7553966839,99073523.0,724924.5651793889,49159507.0,477358.45805617137,46062740.0,466493.40229700867
3065666700056100276,258980959.0,3399056.2779016057,1119836933.0,7832438.279384286,522612904.0,4025704.7621955937,480108711.0,4039194.222695713
3065666700056100278,143969956.0,1517406.887568862,693077249.0,3847225.234729123,314656160.0,2170835.4466591794,299065393.0,2192881.388376709
3065666700056100283,4510196.0,55384.184161742356,19764063.0,119539.84361309223,9706698.0,82110.62091754284,8901090.0,81727.33186476454
3065666700056100285,29303198.0,339026.31719244015,142948755.0,888120.3378138455,68905078.0,541342.3820103284,64980408.0,540841.7240019297
3065666700056100287,14244947.0,179781.19240922757,63163661.0,408583.6312643754,30426641.0,263183.9649636057,28332955.0,261584.52818243272
3065666700056100288,53036639.0,598913.0287715001,275431356.0,1669108.58817918,132291902.0,1011397.119813747,125079841.0,1003985.9150429452
3065666700056100289,51452908.0,580678.633504136,275942406.0,1738941.8509602626,121879431.0,917014.709621732,119158461.0,946294.9545089758
3065666700056100306,9456699.0,104278.74478504018,47754633.0,276933.4255202786,22753959.0,160031.0530743682,21267730.0,158742.09650620117
3065666700056100308,16846760.0,183536.04645680462,83572747.0,494295.97018162487,39007579.0,264210.4363860389,36583151.0,265474.5867873959
3065666700056100311,12790016.0,181054.27393477288,66038146.0,520065.7618530189,29059662.0,214125.94144214262,28581597.0,224918.2636735202
3065666700056100312,5296095.0,72870.78397617604,26673063.0,198292.61125235417,11889088.0,87579.56827015069,11693156.0,92026.61835717116
3065666700056100316,4585315.0,75658.8011029923,22433537.0,193426.996618603,10076734.0,95912.28883113603,9808675.0,98106.01219969826
3065666700056100320,21268124.0,334650.65334968135,104761179.0,906858.6643137204,45730438.0,418722.9337254184,44395470.0,423976.29663472885
3065666700056100321,299078271.0,4744277.92232749,1299378806.0,11621075.425838696,582435794.0,6205858.579663677,540704080.0,6041845.894786179
3065666700056100323,5510564.0,83573.89487086443,29153360.0,278928.34398878185,11891706.0,112873.97710165282,11131919.0,111243.33326630475
3065666700056100325,13229882.0,206607.88441532012,71157506.0,599508.1716984418,32375850.0,292487.71054496197,30548775.0,286392.2301320648
3065666700056100333,190970765.0,2485515.3204615894,905331798.0,6175568.89529529,403839615.0,3338700.9049715432,391084621.0,3391528.1405114736
3065666700056100341,78515477.0,1192629.31886892,428964504.0,3696171.2381511163,192115597.0,1755162.2222260793,181877406.0,1695339.4015079052
3065666700056100345,17484138.0,264733.81544310437,97168738.0,858648.1209756843,41346973.0,368614.047879895,40380707.0,375626.8754514195
3065666700056100349,47976888.0,739262.9729812312,246526642.0,2138088.185447957,110669522.0,1012404.027830599,104482407.0,969882.4215595026
3065666700056100352,23736995.0,363249.3734709127,123429265.0,1082845.4467188888,54425087.0,495588.73023840657,51303629.0,480059.34615368815
3065666700056100368,18407453.0,279492.53680353996,85718039.0,769747.9970157843,37544611.0,345623.9170894026,36267539.0,334108.93155489315
3065666700056100373,13459344.0,206432.8984775943,74217815.0,656157.7576159367,32004905.0,292418.3844129216,30800307.0,278020.85552327376
3065666700056100375,28922509.0,448290.628354172,135270448.0,1217955.621083601,60330970.0,559304.0505813143,55664941.0,521483.93085480167
3065666700056100376,35335179.0,536152.0396081039,183085826.0,1544151.2487727383,82343110.0,766754.2301457546,77454285.0,705369.9931925975
3065666700056100380,19329175.0,294257.6365326153,100251239.0,862004.2495956807,44953259.0,422545.21215210337,41993472.0,384674.78563689016
3065666700056100389,14166173.0,225008.6609974443,60288507.0,543283.1796821824,27655134.0,293964.56167307374,25639561.0,283352.6471639629
3065666700056100393,128208810.0,2039556.8696334898,546548697.0,4857294.618261898,254445688.0,2727629.7264683843,236545344.0,2592749.3797803414
3065666700056100394,21804138.0,334095.9366392385,114629745.0,965972.9507830446,50512722.0,468343.4894587686,48562949.0,434635.371516438
3065666700056100396,62010939.0,962555.9556496835,271390857.0,2350070.7466279245,119118389.0,1077836.4616657612,118350193.0,1090306.8471393024
3065666700056100397,47351001.0,724204.7910331608,207338965.0,1788215.6764822917,94437413.0,873687.0863291248,86802808.0,820785.8720712996
3065666700056100399,21583740.0,324850.5264997758,112049148.0,959515.6503288408,49880732.0,463802.397210329,47905982.0,431859.03830804676
3065666700056100401,7251814.0,111866.08966672565,29762241.0,248659.17003028677,13437594.0,123384.2653503881,12336972.0,117523.49471578869
3065666700056100409,7282150.0,100056.16700219772,32669665.0,243501.7802213623,14439707.0,118271.4481997438,14380034.0,125006.42693657737
3065666700056100410,60247053.0,740505.0358452685,258010834.0,1752172.3138851686,115890817.0,945075.0066486975,112324122.0,957002.9875240782
3065666700056100413,26554007.0,354808.9340361357,115128840.0,862325.8144425676,50867745.0,383589.34276921756,49272922.0,399543.1634947593
3065666700056100414,20759606.0,314663.5669331623,110436041.0,988542.0135760435,48501268.0,450437.34932767844,45303593.0,409579.8618005529
3065666700056100420,10762526.0,172851.5838627917,47296180.0,424770.6654871953,22438146.0,243117.69773205763,20849407.0,223124.10946168835
3065666700056100423,23151526.0,348132.057330638,96026821.0,792884.3490959415,43899885.0,393594.23426242627,40348991.0,374553.6010900588
3065666700056100428,30721311.0,492030.9024673208,131906529.0,1169060.490851251,61762813.0,658521.5832270804,57636921.0,627835.5582441767
3065666700056100432,78213615.0,1044301.4304049725,340248096.0,2546327.692020543,151696221.0,1143243.543340249,145888844.0,1162604.8404710018
3065666700056100433,6527670.0,84525.73942837106,28043607.0,198134.32130601947,12919621.0,112090.7776321861,12078611.0,108726.462449764
3065666700056100436,42142391.0,626111.9195175146,218363755.0,1796086.2559042848,96836450.0,903412.2954442624,92241034.0,817531.1262255119
3065666700056100438,33799523.0,413815.0491885969,146027205.0,984341.4410462138,65735328.0,492893.8723184394,64100914.0,501013.8192550235
3065666700056100440,62066161.0,929344.2591565867,321049652.0,2748761.208320048,139419529.0,1309718.3056281642,128948961.0,1159959.869519457
3065666700056100442,12705741.0,225367.30382010672,53097859.0,558395.2101167433,22359448.0,208793.1667889419,21416754.0,195438.73395084002
3065666700056100443,105473458.0,1665294.8886637783,465760124.0,4197387.564014537,219022030.0,2365481.837118719,204048878.0,2212773.2725958754
3065666700056100447,26917317.0,405719.25962690904,121856594.0,1071991.091946386,57508220.0,537954.6458580941,53051291.0,481807.08481765364
3065666700056100448,16912987.0,265207.372616469,75020902.0,664511.7150524565,35913565.0,393836.6830416723,33275472.0,354380.8283683414
3065666700056100452,56969872.0,702998.1648419094,249774722.0,1680240.1343736313,114555532.0,911455.9286581804,110495119.0,893832.8790733168
3065666700056100456,53739092.0,804665.4412574874,225270181.0,1926136.9505567187,102646783.0,976031.4446414033,97388637.0,866912.2549654588
3065666700056100457,58624774.0,747434.5316091488,258752240.0,1830185.9785726145,117463370.0,879482.0196788994,111526414.0,868975.5144061035
3065666700056100460,10267456.0,159706.35279270422,44527471.0,389126.85733457387,20982512.0,201166.97340865317,19372090.0,186240.9698059828
3065666700056100464,11478934.0,171527.8604063483,49416060.0,418873.53657301166,22900127.0,216645.725185528,21617402.0,193517.8444129431
3065666700056100465,12132246.0,185230.49458223974,55005167.0,475608.7071810872,24798427.0,224354.52051072154,24370588.0,220013.46947411014
3065666700056100468,5105368.0,78201.32141673275,22536178.0,197566.88508273682,10791064.0,100754.60310850515,9981094.0,93728.7376080725
3065666700056100470,52331533.0,633078.1735498974,228849267.0,1518755.612321809,107072416.0,840613.2795173116,102779151.0,819939.345208246
3065666700056100474,39601489.0,616282.2605179137,167160666.0,1431421.0670623253,79499740.0,732522.7301991462,73082118.0,671621.0239026077
3065666700056100477,17554618.0,224033.89155377808,77283131.0,528016.3203348916,36347051.0,287609.48383676284,34043747.0,281107.17445206153
3065666700056100486,53718935.0,847588.0585525029,232577658.0,2080026.8374546482,111257915.0,1216439.9676003763,102547584.0,1096629.4394594245
3065666700056100487,18342352.0,279461.16020101757,81995663.0,711170.3242383423,39809709.0,380970.43947660876,36465404.0,331405.3641956967
3065666700056100492,25251251.0,382280.09366843285,135792596.0,1125872.3991793217,65288396.0,609451.2330353667,59904653.0,530086.5839694834
3065666700056100494,5892018.0,89789.58898208075,24594350.0,209629.6347701463,11807979.0,112081.73535789191,10786736.0,104075.16668511226
3065666700056100496,15892629.0,228612.46694462484,74742026.0,599482.7019822942,34583132.0,322552.9642160617,31935265.0,280719.8112880851
3065666700056100499,8983241.0,139890.55665311063,39420282.0,341975.5220987128,19093473.0,208062.92062673,17610772.0,189796.7939679606
3065666700056100500,61938506.0,987811.659245947,263454622.0,2318151.5585524347,126037618.0,1354070.4566542993,114780869.0,1236857.6129071438
3065666700056100503,23122128.0,289653.7202386732,103506680.0,694571.9489926548,49194298.0,405007.1290524049,46484759.0,375630.3242885848
3065666700056100509,15556150.0,232415.21794064535,75091803.0,643714.5726575028,35081188.0,318330.3830275134,33882664.0,303916.19117097347
3065666700056100519,98467486.0,1543103.9641089926,453659221.0,4027296.712423822,214602246.0,2328658.2730825413,194261922.0,2097084.8817810307
3065666700056100529,26798095.0,396098.7301833792,133012224.0,1113517.4845369672,65550282.0,616089.8805538089,59700876.0,534386.6700980278
3065666700056100531,57119344.0,704686.2560232247,271798357.0,1845657.6349428426,126812478.0,1069864.5186390507,119729981.0,1046651.5570639905
3065666700056100542,47791012.0,707412.9663595455,220839719.0,1857916.804079174,102319508.0,958660.9816941628,95773786.0,847201.341679152
3065666700056100548,46086295.0,680583.0407492293,232453703.0,1899281.180835429,107217454.0,981543.7036299752,98851466.0,866875.5965471226
3065666700056100549,3084930.0,48695.09335720438,15089063.0,132276.55284278793,7223808.0,78891.05256387325,6609752.0,70661.08872712488
3065666700056100567,76760545.0,1179175.499705004,386208641.0,3292313.212343579,187344141.0,1737076.2238184307,170135773.0,1566816.0773195897
3065666700056100568,67563649.0,893823.5801063025,354107067.0,2566779.1839638897,164343565.0,1245709.7990519188,154722870.0,1218789.404422938
3065666700056100573,51312948.0,750786.74660614,236607738.0,1933993.13676603,109855846.0,1010752.2099017792,102067954.0,902952.9843515549
3065666700056100582,22720420.0,353884.1731664115,120672440.0,1054989.4203535921,55691016.0,590482.0812780436,51933989.0,569741.9103882439
3065666700056100585,40023045.0,490964.03739449976,206324637.0,1385189.45505896,96052029.0,783700.6276984627,91536620.0,787357.0072261328
3065666700056100586,10184889.0,152027.55459064464,52573918.0,437320.4159958273,25374964.0,237953.99268689327,23322504.0,217866.7539098385
3065666700056100590,15254968.0,236519.45498115153,83668038.0,735216.4527985752,38472315.0,408557.84281540907,36011582.0,390367.02507542074
3065666700056100596,8797476.0,131493.80788598096,46219817.0,368434.4073615779,21927517.0,204932.6169907891,20190377.0,192798.43233476585
3065666700056100598,27467503.0,413436.28460613836,134108386.0,1125063.0827550718,61861006.0,564334.969853937,57700791.0,507789.86400543706
3065666700056100599,36306092.0,437554.9301693174,191548068.0,1353784.629948265,87879635.0,706813.4063590885,84005096.0,720333.9974351937
3065666700056100600,41319901.0,518437.1889419855,216322108.0,1496503.3500355063,100763782.0,751437.1598560199,94845505.0,751422.7376929627
3065666700056100603,6039628.0,88791.65803849968,30608213.0,243441.59755976612,14551946.0,132742.96625910985,13571354.0,119215.84383648151
3065666700056100605,11170288.0,169104.98472740414,57057694.0,465980.06441017427,27380014.0,247906.9479580303,25445689.0,224061.56128708075
3065666700056100608,12989048.0,195267.58677870533,69499818.0,583759.1434067744,33323374.0,310064.06770856166,30373052.0,280019.25108479586
3065666700056100618,18573915.0,268346.0108803778,99932751.0,836706.2153465371,44909531.0,339272.7747862597,42982366.0,338088.7889837632
3065666700056100625,6349187.0,78381.88455327618,33031087.0,223632.87963845275,15535083.0,148915.46123017432,14730476.0,150518.07635461589
3065666700056100633,14752916.0,219912.31296219965,73613684.0,595937.741314611,34859525.0,317878.64302449574,32749688.0,291785.9130430314
3065666700056100642,11674867.0,173119.25399618718,60471573.0,529217.9478419155,28826675.0,254599.0254965945,26328853.0,237076.26911794126
3065666700056100649,8064744.0,121883.19739053627,40020432.0,331580.5557975262,18914130.0,173615.23456291828,17495578.0,157064.49430210947
3065666700056100650,8951583.0,134175.56296839318,47509464.0,383389.0747542656,22885580.0,206603.73403924317,21694097.0,196279.31523523264
3065666700056100652,15686756.0,276314.69588148926,82676754.0,807772.7254097305,34916003.0,321323.24395627284,34244157.0,321740.5854484822
3065666700056200023,10850258.0,142707.358000006,52649532.0,379622.5422176292,24845838.0,250531.27009597037,23275866.0,224066.67636624858
3065666700056200038,41488816.0,559081.7692982352,222298020.0,1657145.710644902,108347460.0,1105515.2174157703,99198862.0,958692.3933592538
3065666700056200043,88881242.0,1197585.3323949655,409698490.0,3089050.220244201,202376585.0,2085807.5600155892,187346825.0,1840478.932160993
3065666700056200044,10458920.0,173964.82215437136,48269682.0,478895.2930795095,22837863.0,209038.918814482,21139058.0,181217.69267506938
3065666700056200045,11697085.0,152754.44455422365,56637869.0,413374.8537211114,26580050.0,267108.2327088348,24902969.0,240150.89666102213
3065666700056200047,33184229.0,435301.4434433058,159484732.0,1157152.9514056658,75638783.0,762179.605545229,70254569.0,675979.0226064492
3065666700056200051,10547750.0,141762.77119322497,45066405.0,334868.1620213288,21509726.0,220117.92543381048,20271806.0,194461.4474836759
3065666700056200053,51887031.0,687674.0880629814,229377135.0,1741121.4914172953,114607636.0,1169903.6766977361,105527029.0,1047524.2130868242
3065666700056200054,13782562.0,196365.14945839887,56980070.0,434373.74513128825,27988503.0,283132.85030549753,25772047.0,261183.7151450324
3065666700056200060,15200617.0,270118.4878321046,68131052.0,688011.4314843442,31701777.0,307873.1080397968,30989098.0,311185.28492399864
3065666700056200061,10714281.0,142639.0946282784,56068928.0,415061.5809510572,27704180.0,283686.61609277583,25457957.0,247240.2686025285
3065666700056200062,7191616.0,95976.09961848563,33602039.0,259570.9713513835,16101351.0,163829.90486869085,15492408.0,148940.33090902457
3065666700056200067,37906984.0,492766.26293073385,198173671.0,1420161.0979612386,95764893.0,948867.5376609988,88080859.0,845794.25416679
3065666700056200068,32263038.0,430662.7708178931,143584325.0,1074130.7527312888,68444258.0,693334.5808370837,64510112.0,617827.3273171592
3065666700056200073,94572825.0,1265397.0300071288,419632731.0,3172109.7594854594,209022010.0,2136080.600247034,191384159.0,1896417.119201146
3065666700056200074,6210171.0,98821.11778580572,28533132.0,261520.01385121664,13372935.0,120383.64978574704,12909065.0,119449.63408255007
3065666700056200075,12347463.0,212689.8100147073,58385568.0,584401.2318439393,27247776.0,274541.9981639321,26190268.0,253579.05447434416
3065666700056200081,7117805.0,107236.63403693537,36153333.0,318623.20609650016,17919321.0,158757.6123154261,16495376.0,139087.10918756475
3065666700056200082,6393298.0,86420.73534334858,26987491.0,202373.48240250707,13297897.0,136189.11407202337,12170957.0,122976.73460906313
3065666700056200086,17788646.0,236388.43185341207,81964392.0,585311.4906146241,39480207.0,395847.67836174904,36100224.0,342083.8599000216
3065666700056200088,5298302.0,70163.0235691475,23290206.0,175059.99181368653,11163457.0,114671.50221760728,10393502.0,100230.42431909987
3065666700056200092,14748845.0,304261.2206433107,72757212.0,820710.6004866405,33984249.0,390436.4641976973,32467462.0,363286.05987361865
3065666700056200093,56322662.0,1148304.620391711,282101984.0,3223416.8735909606,129709989.0,1471354.601318459,129763718.0,1589472.3330666316
3065666700056200094,3900815.0,49898.42914379343,17029799.0,124979.95351098737,8189310.0,82205.53155233969,7594620.0,71185.44427652287
3065666700056200095,10928454.0,148419.8574766644,50901964.0,382668.95116586715,24224614.0,243920.15451271654,22820290.0,220537.95883341262
3065666700056200103,7795633.0,105984.4154189424,36509889.0,272339.9808302785,18302655.0,186803.4993983612,16813987.0,163021.55507723332
3065666700056200105,5382288.0,107984.3292231164,27406663.0,306704.09487337567,12655676.0,145287.10078996318,12341259.0,138014.01667551312
3065666700056200114,6605226.0,134372.95703237556,32044696.0,371386.93818839267,14747936.0,175516.6267689001,13700244.0,151688.07994690342
3065666700056200122,5553133.0,64722.38404424703,27685157.0,185438.99753685363,12975098.0,112307.1230334972,12664915.0,109528.02394399722
3065666700056200125,24420100.0,504221.1450161238,129773188.0,1496443.8655419066,59902275.0,679974.3764210569,58237974.0,651615.7268404731
3065666700056200131,15673823.0,209701.58546254845,77403524.0,581230.1613665811,38500879.0,388609.7872688028,35240077.0,349558.3182460512
3065666700056200132,21624454.0,247172.43567550217,106056877.0,692147.9645207385,50432768.0,374908.33513327525,47854749.0,374804.37109559705
3065666700056200134,4858329.0,65177.6101424041,21693417.0,159947.95517983206,10475676.0,103741.83544412156,9576445.0,90356.0139936038
3065666700056200139,57678068.0,753165.6316245759,284353702.0,2071204.60116086,136942458.0,1186128.1832504247,128863427.0,1147603.1345470333
3065666700056200151,11105199.0,152503.5110201565,58380926.0,442775.55759626685,29170439.0,292146.99483261077,26526259.0,257550.75902759522
3065666700056200159,27568502.0,566829.5317870879,155124711.0,1805255.5752094444,70283079.0,843936.4297869427,67101885.0,779609.1233304653
3065666700056200162,117961597.0,1603094.7190683433,611483954.0,4530239.798399354,294725872.0,2563027.901146903,277301751.0,2504379.180632042
3065666700056200172,12302295.0,162966.81644568918,62694752.0,500196.00473106327,29772091.0,304783.10391160945,28122854.0,280860.0110258
3065666700056200173,23683575.0,317044.71308953647,126526819.0,938609.3764066566,62421655.0,623609.4974352834,57002985.0,580357.3827240408
3065666700056200181,21875483.0,288821.5470478618,114560908.0,856389.5821594502,56766360.0,577231.9068815403,51669334.0,521378.5014968256
3065666700056200185,33498920.0,460400.7426539154,169806829.0,1243632.6901092038,83915940.0,823796.2999397784,76883796.0,767567.1113633176
3065666700056200192,9374540.0,149315.92588432733,49527425.0,463415.2749479528,23104015.0,211445.51493367346,22023403.0,207147.4256688621
3065666700056200195,14700253.0,197423.9103544729,78651931.0,585447.3366867802,37496110.0,362674.809978145,36214307.0,355247.3170226584
3065666700056200197,14033425.0,188142.5809827825,67892832.0,505914.6846621865,33615845.0,336367.1376327047,30873764.0,304368.4679058803
3065666700056200198,26336097.0,349052.29019703553,135226291.0,1007349.9097835415,66426199.0,662571.1283771388,60912249.0,607743.2075626792
3065666700056200200,18492381.0,244265.46933081816,93702526.0,701862.256682067,44982389.0,450917.5559884355,41701242.0,399108.5876842395
3065666700056200204,83253897.0,1311232.1636200843,424987418.0,3716239.0549015547,203321077.0,1741405.3441622478,186658907.0,1640712.3209188664
3065666700056200207,83038562.0,978041.4786945055,420287238.0,2684054.8738037692,201338920.0,1537868.9411259051,190438362.0,1526072.6906679664
3065666700056200213,68729924.0,927988.8077024324,338676663.0,2462880.5654176604,168464778.0,1641367.4236610862,154275842.0,1567314.086327287
3065666700056200219,13554341.0,181557.06287731044,77495835.0,675404.2506907939,34190195.0,337407.2162916634,32739547.0,318956.6644885108
3065666700056200229,17876700.0,375462.4939329206,94858829.0,1121750.195376472,40880921.0,455751.51098483976,39899891.0,462431.0858633749
3065666700056200233,26122170.0,357653.9141505493,131441716.0,971021.2435609035,61962858.0,597641.370388471,60371635.0,606231.9785047565
3065666700056200237,220033619.0,3418381.915363709,1038933837.0,8905946.21205851,494078183.0,4180203.9986505928,454051975.0,4056789.982619699
3065666700056200243,11936113.0,147435.731545982,59765823.0,382940.0941659017,28901577.0,218023.85431660895,27043781.0,216978.88363087547
3065666700056200249,30274309.0,408914.3662337908,145378482.0,1052669.6069930529,72248981.0,709513.7410417667,66252527.0,674047.9676269669
3065666700056200252,115513086.0,1590063.465888761,572024088.0,4132610.816388583,264012656.0,2255396.2340824404,251472362.0,2323738.815531843
3065666700056200253,100808412.0,1347561.4421415085,459385129.0,3375627.124336144,225842134.0,2200780.9096855833,206563912.0,2132905.7574855457
3065666700056200261,17018332.0,233700.17769320332,90640847.0,662705.088160912,43465101.0,430203.58921170025,41183634.0,403517.441598363
3065666700056200262,90767004.0,1121754.293923146,437213602.0,2784720.884079867,203154434.0,1553765.3021407723,192144460.0,1574988.974028274
3065666700056200277,15522494.0,207613.7454258877,66146160.0,492033.00380654016,32636718.0,313173.9045762932,29851082.0,307000.5428055349
3065666700056200280,276931799.0,3341637.2599563035,1200251215.0,8216178.350410269,555059731.0,4295270.980586829,509924067.0,4292609.53285382
3065666700056200284,6992747.0,140082.18212972596,40995564.0,440854.2658512555,17858110.0,194521.64187232533,17475203.0,198504.56402210015
